tt0009301	movie	The Light of Western Stars	The Light of Western Stars	0	1918	\N	70	Western
tt0009339	movie	The Man from Funeral Range	The Man from Funeral Range	0	1918	\N	\N	Western
tt0009401	movie	Mr. Logan, U.S.A.	Mr. Logan, U.S.A.	0	1918	\N	\N	War,Western
tt0009450	movie	The Only Road	The Only Road	0	1918	\N	\N	Western
tt0009494	movie	The Phantom Riders	The Phantom Riders	0	1918	\N	50	Western
tt0009534	movie	The Ranger	The Ranger	0	1918	\N	\N	Western
tt0009540	movie	The Red, Red Heart	The Red, Red Heart	0	1918	\N	\N	Western
tt0009544	movie	Revenge	Revenge	0	1918	\N	\N	Western
tt0009550	movie	Riddle Gawne	Riddle Gawne	0	1918	\N	50	Action,Western
tt0009552	movie	Riders of the Purple Sage	Riders of the Purple Sage	0	1918	\N	57	Western
tt0009553	movie	Rimrock Jones	Rimrock Jones	0	1918	\N	\N	Drama,Western
tt0009571	movie	Rough and Ready	Rough and Ready	0	1918	\N	60	Western
tt0009580	movie	The Scarlet Drop	The Scarlet Drop	0	1918	\N	50	Drama,Western
tt0009596	movie	Selfish Yates	Selfish Yates	0	1918	\N	50	Western
tt0009610	movie	Shootin' Mad	Shootin' Mad	0	1918	\N	\N	Western
tt0009621	movie	Six Shooter Andy	Six Shooter Andy	0	1918	\N	50	Western
tt0009624	movie	Smashing Through	Smashing Through	0	1918	\N	50	Western
tt0009650	movie	The Squaw Man	The Squaw Man	0	1918	\N	60	Western
tt0009690	movie	Thieves' Gold	Thieves' Gold	0	1918	\N	50	Western
tt0009696	movie	Three Mounted Men	Three Mounted Men	0	1918	\N	60	Western
tt0009700	movie	The Tiger Man	The Tiger Man	0	1918	\N	50	Western
tt0009718	movie	The Trail to Yesterday	The Trail to Yesterday	0	1918	\N	\N	Western
tt0009726	movie	True Blue	True Blue	0	1918	\N	60	Western
tt0009787	movie	Western Blood	Western Blood	0	1918	\N	50	Western
tt0009791	movie	When a Man Rides Alone	When a Man Rides Alone	0	1919	\N	50	Western
tt0009814	movie	The Winding Trail	The Winding Trail	0	1918	\N	\N	Western
tt0009816	movie	Winner Takes All	Winner Takes All	0	1918	\N	50	Drama,Western
tt0009826	movie	Wolves of the Rail	Wolves of the Rail	0	1918	\N	50	Western
tt0009859	movie	Ace of the Saddle	Ace of the Saddle	0	1919	\N	60	Western
tt0009886	movie	As the Sun Went Down	As the Sun Went Down	0	1919	\N	\N	Western
tt0009889	movie	At the Point of a Gun	At the Point of a Gun	0	1919	\N	\N	Western
tt0009903	movie	Bare Fists	Bare Fists	0	1919	\N	60	Western
tt0009904	movie	Bare-Fisted Gallagher	Bare-Fisted Gallagher	0	1919	\N	\N	Western
tt0009921	movie	The Best Bad Man	The Best Bad Man	0	1919	\N	\N	Western
tt0009964	movie	Breed of Men	Breed of Men	0	1919	\N	50	Western
tt0009965	movie	Breezy Jim	Breezy Jim	0	1919	\N	\N	Western
tt0009997	movie	The Challenge of Chance	The Challenge of Chance	0	1919	\N	70	Western
tt0009999	movie	Chasing Rainbows	Chasing Rainbows	0	1919	\N	\N	Drama,Western
tt0010016	movie	The Coming of the Law	The Coming of the Law	0	1919	\N	50	Western
tt0010059	movie	A Debtor to the Law	A Debtor to the Law	0	1919	\N	\N	Crime,Western
tt0010087	movie	The End of the Game	The End of the Game	0	1919	\N	50	Western
tt0010119	movie	A Fight for Love	A Fight for Love	0	1919	\N	60	Western
tt0010122	movie	Fighting Cressy	Fighting Cressy	0	1919	\N	\N	Western
tt0010123	movie	Fighting for Gold	Fighting for Gold	0	1919	\N	50	Western
tt0010143	movie	The Forfeit	The Forfeit	0	1919	\N	\N	Western
tt0010187	movie	The Gray Towers Mystery	The Gray Towers Mystery	0	1919	\N	\N	Western
tt0010201	movie	Haceldama ou Le prix du sang	Haceldama ou Le prix du sang	0	1919	\N	75	Western
tt0010235	movie	Hell-Roarin' Reform	Hell-Roarin' Reform	0	1919	\N	\N	Western
tt0010260	movie	Hobbs in a Hurry	Hobbs in a Hurry	0	1918	\N	60	Western
tt0010290	movie	In Mizzoura	In Mizzoura	0	1919	\N	\N	Western
tt0010341	movie	Lasca	Lasca	0	1919	\N	\N	Western
tt0010344	movie	The Last of the Duanes	The Last of the Duanes	0	1919	\N	50	Western
tt0010377	movie	The Lone Star Ranger	The Lone Star Ranger	0	1919	\N	\N	Western
tt0010426	movie	A Man in the Open	A Man in the Open	0	1919	\N	60	Western
tt0010438	movie	Marked Men	Marked Men	0	1919	\N	50	Western
tt0010462	movie	The Midnight Stage	The Midnight Stage	0	1919	\N	\N	Western
tt0010471	movie	Miss Arizona	Miss Arizona	0	1919	\N	\N	Western
tt0010544	movie	The Outcasts of Poker Flat	The Outcasts of Poker Flat	0	1919	\N	60	Western
tt0010553	movie	The Peace of Roaring River	The Peace of Roaring River	0	1919	\N	50	Drama,Western
tt0010628	movie	Rider of the Law	Rider of the Law	0	1919	\N	60	Western
tt0010629	movie	Riders of Vengeance	Riders of Vengeance	0	1919	\N	60	Western
tt0010645	movie	Rough-Riding Romance	Rough-Riding Romance	0	1919	\N	50	Drama,Western
tt0010653	movie	A Sagebrush Hamlet	A Sagebrush Hamlet	0	1919	\N	\N	Western
tt0010691	movie	The Sheriff's Son	The Sheriff's Son	0	1919	\N	50	Western
tt0010703	movie	Six Feet Four	Six Feet Four	0	1919	\N	70	Western
tt0010705	movie	The Sleeping Lion	The Sleeping Lion	0	1919	\N	\N	Western
tt0010725	movie	The Speed Maniac	The Speed Maniac	0	1919	\N	50	Drama,Western
tt0010726	movie	Die Spinnen, 1. Teil - Der Goldene See	Die Spinnen, 1. Teil - Der Goldene See	0	1919	\N	81	Adventure,Western
tt0010733	movie	Square Deal Sanderson	Square Deal Sanderson	0	1919	\N	50	Action,Western
tt0010745	movie	The Sundown Trail	The Sundown Trail	0	1919	\N	\N	Western
tt0010765	movie	The Terror of the Range	The Terror of the Range	0	1919	\N	\N	Western
tt0010788	movie	Told in the Hills	Told in the Hills	0	1919	\N	\N	Western
tt0010800	movie	Treat 'Em Rough	Treat 'Em Rough	0	1919	\N	\N	Western
tt0010853	movie	Wagon Tracks	Wagon Tracks	0	1919	\N	64	Western
tt0010867	movie	The Westerners	The Westerners	0	1919	\N	70	Western
tt0010878	movie	When a Girl Loves	When a Girl Loves	0	1919	\N	\N	Western
tt0010895	movie	The Wilderness Trail	The Wilderness Trail	0	1919	\N	50	Western
tt0010904	movie	With Hoops of Steel	With Hoops of Steel	0	1918	\N	\N	Western
tt0010943	movie	'If Only' Jim	'If Only' Jim	0	1920	\N	\N	Western
tt0011007	movie	Blue Streak McCoy	Blue Streak McCoy	0	1920	\N	\N	Western
tt0011036	movie	Bullet Proof	Bullet Proof	0	1920	\N	\N	Action,Western
tt0011101	movie	Death Valley Kid	Death Valley Kid	0	1920	\N	\N	Western
tt0011107	movie	Desert Love	Desert Love	0	1920	\N	\N	Western
tt0011182	movie	Firebrand Trevison	Firebrand Trevison	0	1920	\N	50	Western
tt0011199	movie	Forbidden Trails	Forbidden Trails	0	1920	\N	50	Western
tt0011316	movie	Human Stuff	Human Stuff	0	1920	\N	\N	Western
tt0011335	movie	The Invisible Hand	The Invisible Hand	0	1920	\N	\N	Western
tt0011338	movie	The Iron Rider	The Iron Rider	0	1920	\N	\N	Western
tt0011386	movie	The Last Straw	The Last Straw	0	1920	\N	50	Western
tt0011393	movie	Lederstrumpf, 1. Teil: Der Wildtöter und Chingachgook	Lederstrumpf, 1. Teil: Der Wildtöter und Chingachgook	0	1920	\N	\N	Western
tt0011433	movie	A Man from Nowhere	A Man from Nowhere	0	1920	\N	50	Action,Adventure,Western
tt0011478	movie	The Moon Riders	The Moon Riders	0	1920	\N	360	Western
tt0011546	movie	The Orphan	The Orphan	0	1920	\N	60	Western
tt0011550	movie	Overland Red	Overland Red	0	1920	\N	60	Western
tt0011626	movie	Riders of the Dawn	Riders of the Dawn	0	1920	\N	60	Drama,Western
tt0011630	movie	Rio Grande	Rio Grande	0	1920	\N	\N	Western
tt0011650	movie	Ruth of the Rockies	Ruth of the Rockies	0	1920	\N	\N	Western
tt0011651	movie	Sand	Sand	0	1920	\N	50	Western
tt0011681	movie	Shadows of the West	Shadows of the West	0	1921	\N	\N	Western
tt0011688	movie	Shod with Fire	Shod with Fire	0	1920	\N	\N	Western
tt0011729	movie	Square Shooter	Square Shooter	0	1920	\N	50	Western
tt0011736	movie	The Strange Boarder	The Strange Boarder	0	1920	\N	50	Crime,Drama,Western
tt0011743	movie	Sundown Slim	Sundown Slim	0	1920	\N	\N	Western
tt0011744	movie	Sunset Sprague	Sunset Sprague	0	1920	\N	50	Western
tt0011754	movie	The Terror	The Terror	0	1920	\N	\N	Western
tt0011756	movie	The Testing Block	The Testing Block	0	1920	\N	60	Western
tt0011763	movie	The Third Woman	The Third Woman	0	1920	\N	\N	Drama,Western
tt0011768	movie	3 Gold Coins	3 Gold Coins	0	1920	\N	\N	Western
tt0011771	movie	Thunderbolt Jack	Thunderbolt Jack	0	1920	\N	\N	Action,Adventure,Western
tt0011779	movie	The Toll Gate	The Toll Gate	0	1920	\N	73	Adventure,Drama,Western
tt0011784	movie	Trailed by Three	Trailed by Three	0	1920	\N	\N	Western
tt0011797	movie	The Twins of Suffering Creek	The Twins of Suffering Creek	0	1920	\N	\N	Western
tt0011798	movie	Two Kinds of Love	Two Kinds of Love	0	1920	\N	\N	Western
tt0011799	movie	Two Moons	Two Moons	0	1920	\N	50	Western
tt0011802	movie	The U.P. Trail	The U.P. Trail	0	1920	\N	\N	Western
tt0011809	movie	The Untamed	The Untamed	0	1920	\N	\N	Western
tt0011813	movie	Vanishing Trails	Vanishing Trails	0	1920	\N	\N	Western
tt0011815	movie	The Veiled Mystery	The Veiled Mystery	0	1920	\N	300	Western
tt0011846	movie	West Is West	West Is West	0	1920	\N	\N	Western
tt0011871	movie	Wolf Tracks	Wolf Tracks	0	1923	\N	45	Western
tt0011905	movie	Across the Divide	Across the Divide	0	1921	\N	60	Western
tt0011906	movie	Action	Action	0	1921	\N	50	Western
tt0011911	movie	After Your Own Heart	After Your Own Heart	0	1921	\N	\N	Western
tt0011927	movie	Another Man's Boots	Another Man's Boots	0	1922	\N	60	Western
tt0011943	movie	Bar Nothing	Bar Nothing	0	1921	\N	50	Western
tt0011954	movie	The Beautiful Gambler	The Beautiful Gambler	0	1921	\N	\N	Western
tt0011968	movie	The Big Punch	The Big Punch	0	1921	\N	50	Western
tt0011976	movie	Black Sheep	Black Sheep	0	1921	\N	50	Western
tt0011992	movie	The Border Raiders	The Border Raiders	0	1921	\N	\N	Western
tt0011997	movie	Breaking Through	Breaking Through	0	1921	\N	\N	Western
tt0012004	movie	The Broken Spur	The Broken Spur	0	1921	\N	\N	Western
tt0012060	movie	Colorado	Colorado	0	1921	\N	\N	Western
tt0012074	movie	The Cowboy Ace	The Cowboy Ace	0	1921	\N	\N	Western
tt0012080	movie	Crossing Trails	Crossing Trails	0	1921	\N	\N	Western
tt0012084	movie	Cyclone Bliss	Cyclone Bliss	0	1921	\N	50	Western
tt0012102	movie	Desperate Trails	Desperate Trails	0	1921	\N	50	Western
tt0012104	movie	Devil Dog Dawson	Devil Dog Dawson	0	1921	\N	\N	Western
tt0012119	movie	The Double O	The Double O	0	1921	\N	\N	Western
tt0012127	movie	The Duke of Chimney Butte	The Duke of Chimney Butte	0	1921	\N	50	Western
tt0012163	movie	The Fighting Breed	The Fighting Breed	0	1921	\N	50	Western
tt0012167	movie	The Fighting Stranger	The Fighting Stranger	0	1921	\N	50	Western
tt0012171	movie	The Fire Eater	The Fire Eater	0	1921	\N	50	Western
tt0012191	movie	The Fox	The Fox	0	1921	\N	70	Western
tt0012194	movie	The Freeze-Out	The Freeze-Out	0	1921	\N	50	Western
tt0012213	movie	Ghost City	Ghost City	0	1921	\N	\N	Western
tt0012251	movie	Hands Off!	Hands Off!	0	1921	\N	\N	Western
tt0012261	movie	Hearts Up	Hearts Up	0	1921	\N	\N	Western
tt0012296	movie	The Hunger of the Blood	The Hunger of the Blood	0	1921	\N	50	Western
tt0012350	movie	The Killer	The Killer	0	1921	\N	\N	Western
tt0012377	movie	The Last Chance	The Last Chance	0	1921	\N	50	Western
tt0012441	movie	The Man from Texas	The Man from Texas	0	1921	\N	\N	Western
tt0012443	movie	Man of the Forest	Man of the Forest	0	1921	\N	70	Western
tt0012471	movie	Montana Bill	Montana Bill	0	1921	\N	50	Adventure,Western
tt0012491	movie	The Mysterious Rider	The Mysterious Rider	0	1921	\N	\N	Western
tt0012502	movie	The Night Horsemen	The Night Horsemen	0	1921	\N	\N	Western
tt0012504	movie	No Man's Woman	No Man's Woman	0	1921	\N	\N	Western
tt0012514	movie	O'Malley of the Mounted	O'Malley of the Mounted	0	1921	\N	60	Adventure,Drama,Western
tt0012524	movie	On the High Card	On the High Card	0	1921	\N	\N	Western
tt0012530	movie	The One-Man Trail	The One-Man Trail	0	1921	\N	50	Western
tt0012536	movie	Out of the Depths	Out of the Depths	0	1921	\N	\N	Western
tt0012598	movie	The Purple Riders	The Purple Riders	0	1922	\N	\N	Western
tt0012605	movie	The Raiders	The Raiders	0	1921	\N	50	Action,Western
tt0012608	movie	The Range Pirate	The Range Pirate	0	1921	\N	\N	Western
tt0012609	movie	The Ranger and the Law	The Ranger and the Law	0	1921	\N	\N	Western
tt0012624	movie	A Ridin' Romeo	A Ridin' Romeo	0	1921	\N	\N	Western
tt0012625	movie	Riding with Death	Riding with Death	0	1921	\N	50	Western
tt0012639	movie	The Ruse of the Rattler	The Ruse of the Rattler	0	1921	\N	\N	Western
tt0012641	movie	The Sage Hen	The Sage Hen	0	1921	\N	\N	Western
tt0012694	movie	Singing River	Singing River	0	1921	\N	\N	Western
tt0012723	movie	Steelheart	Steelheart	0	1921	\N	60	Western
tt0012732	movie	The Struggle	The Struggle	0	1921	\N	50	Western
tt0012734	movie	Sure Fire	Sure Fire	0	1921	\N	50	Western
tt0012747	movie	That Girl Montana	That Girl Montana	0	1921	\N	68	Western
tt0012754	movie	Three Word Brand	Three Word Brand	0	1921	\N	82	Western
tt0012762	movie	To a Finish	To a Finish	0	1921	\N	50	Western
tt0012797	movie	The Vengeance Trail	The Vengeance Trail	0	1921	\N	\N	Western
tt0012818	movie	The Wallop	The Wallop	0	1921	\N	50	Western
tt0012825	movie	Western Firebrands	Western Firebrands	0	1921	\N	\N	Western
tt0012840	movie	The White Horseman	The White Horseman	0	1921	\N	\N	Western
tt0012841	movie	The White Masks	The White Masks	0	1921	\N	60	Western
tt0012843	movie	White Oak	White Oak	0	1921	\N	64	Western
tt0012852	movie	Winners of the West	Winners of the West	0	1921	\N	\N	Western
tt0012876	movie	Across the Border	Across the Border	0	1922	\N	\N	Western
tt0012918	movie	Back to Yellow Jacket	Back to Yellow Jacket	0	1922	\N	\N	Western
tt0012920	movie	Barb Wire	Barb Wire	0	1922	\N	\N	Western
tt0012923	movie	Barriers of Folly	Barriers of Folly	0	1922	\N	\N	Western
tt0012924	movie	Battling King	Battling King	0	1922	\N	\N	Western
tt0012925	movie	The Bear Cat	The Bear Cat	0	1922	\N	50	Western
tt0012931	movie	Bells of San Juan	Bells of San Juan	0	1922	\N	50	Western
tt0012933	movie	The Better Man Wins	The Better Man Wins	0	1922	\N	64	Action,Western
tt0012940	movie	Big Stakes	Big Stakes	0	1922	\N	61	Western
tt0012947	movie	Blaze Away	Blaze Away	0	1922	\N	\N	Western
tt0012948	movie	Blazing Arrows	Blazing Arrows	0	1922	\N	55	Western
tt0012953	movie	Blue Blazes	Blue Blazes	0	1922	\N	\N	Western
tt0012962	movie	Boomerang Justice	Boomerang Justice	0	1922	\N	\N	Western
tt0012970	movie	Branded Man	Branded Man	0	1922	\N	\N	Western
tt0012988	movie	Butterfly Range	Butterfly Range	0	1922	\N	53	Action,Western
tt0013002	movie	Catch My Smoke	Catch My Smoke	0	1922	\N	\N	Western
tt0013029	movie	The Cowboy King	The Cowboy King	0	1922	\N	\N	Western
tt0013036	movie	The Crimson Clue	The Crimson Clue	0	1922	\N	50	Action,Western
tt0013037	movie	Cross Roads	Cross Roads	0	1922	\N	50	Western
tt0013039	movie	The Crow's Nest	The Crow's Nest	0	1922	\N	\N	Western
tt0013040	movie	The Crusader	The Crusader	0	1922	\N	\N	Western
tt0013050	movie	Daring Danger	Daring Danger	0	1922	\N	\N	Western
tt0013060	movie	The Desert Bridegroom	The Desert Bridegroom	0	1922	\N	\N	Western
tt0013061	movie	The Desert's Crucible	The Desert's Crucible	0	1922	\N	\N	Western
tt0013074	movie	Do and Dare	Do and Dare	0	1922	\N	\N	Western
tt0013124	movie	The Fighting Streak	The Fighting Streak	0	1922	\N	\N	Western
tt0013128	movie	The Firebrand	The Firebrand	0	1922	\N	50	Western
tt0013143	movie	For Big Stakes	For Big Stakes	0	1922	\N	\N	Western
tt0013175	movie	The Girl of the West	The Girl of the West	0	1925	\N	\N	Western
tt0013188	movie	Gold Grabbers	Gold Grabbers	0	1922	\N	50	Western
tt0013192	movie	Golden Silence	Golden Silence	0	1923	\N	\N	Western
tt0013196	movie	Good Men and True	Good Men and True	0	1922	\N	\N	Western
tt0013208	movie	Gun Shy	Gun Shy	0	1922	\N	50	Western
tt0013222	movie	Headin' West	Headin' West	0	1922	\N	50	Western
tt0013228	movie	Hellhounds of the West	Hellhounds of the West	0	1922	\N	\N	Western
tt0013265	movie	In the Days of Buffalo Bill	In the Days of Buffalo Bill	0	1922	\N	\N	Western
tt0013284	movie	Just Tony	Just Tony	0	1922	\N	70	Western
tt0013290	movie	The Kickback	The Kickback	0	1922	\N	\N	Western
