teryt;xteryt;gmina;typ;coord;onum;oname;komitet;nrk;nz;im;plec;partia;xcoord
021406;2;Oleśnica;gw;51.2098585,17.4515835;3;Wrocław;PiS;22;STRUMECKA;Marzanna Teresa;Kobieta;BEZP;51.209918 17.452687
022308;3;Siechnice;gmw;51.032178,17.145507;3;Wrocław;PiS;23;LESZCZYŃSKA-NER;Zofia Maria;Kobieta;BEZP;51.027384 17.144071
021705;3;Wiązów;gmw;50.7950475,17.2390685;3;Wrocław;PiS;25;MAKSYMIAK;Magdalena Maria;Kobieta;PiS;50.792893 17.240605
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PiS;26;MROZOWSKA;Karolina Marta;Kobieta;PiS;51.119252 16.984480
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;PiS;5;KOZANECKA;Ewa Elżbieta;Kobieta;PiS;53.135544 18.046452
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;PiS;11;SZABELSKA;Grażyna Edyta;Kobieta;PiS;53.124703 18.029816
041901;3;Barcin;gmw;52.857315,17.9468075;4;Bydgoszcz;PiS;12;FALKOWSKA;Anna;Kobieta;PiS;52.857343 17.944654
040706;3;Kruszwica;gmw;52.6364415,18.369577;4;Bydgoszcz;PiS;14;KOŁODZIEJ;Jolanta;Kobieta;PiS;52.638811 18.371298
041906;3;Żnin;gmw;52.855233,17.7169025;4;Bydgoszcz;PiS;15;GOGOLA;Elżbieta;Kobieta;PiS;52.855648 17.713984
041401;2;Bukowiec;gw;53.4224895,18.24774;4;Bydgoszcz;PiS;17;KUFFEL;Stanisława;Kobieta;BEZP;53.424670 18.246177
041303;2;Sośno;gw;53.3621375,17.659399;4;Bydgoszcz;PiS;18;JABŁOŃSKA;Kamila Teresa;Kobieta;PiS;53.362651 17.660200
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;PiS;20;WENDERLICH;Paulina;Kobieta;BEZP;53.115847 18.023201
041005;3;Szubin;gmw;53.012301,17.720851;4;Bydgoszcz;PiS;21;PILARSKA;Danuta Stanisława;Kobieta;PiS;53.008524 17.717763
040304;3;Koronowo;gmw;53.322755,17.885567;4;Bydgoszcz;PiS;22;ŚRUBKOWSKA;Żaneta Katarzyna;Kobieta;PiS;53.326742 17.881688
041902;2;Gąsawa;gw;52.7606245,17.798423;4;Bydgoszcz;PiS;23;WARDA;Maria Alina;Kobieta;PiS;52.765846 17.799950
046301;1;Toruń;mm;53.014486,18.6014485;5;Toruń;PiS;3;MICHAŁEK;Iwona Krystyna;Kobieta;PorozumienieJarosławaGowina;53.017172 18.590221
046401;1;Włocławek;mm;52.6653805,19.060831;5;Toruń;PiS;4;BOROWIAK;Joanna Beata;Kobieta;PiS;52.669104 19.067673
046301;1;Toruń;mm;53.014486,18.6014485;5;Toruń;PiS;5;SOBECKA;Anna Elżbieta;Kobieta;PiS;53.014244 18.604063
046401;1;Włocławek;mm;52.6653805,19.060831;5;Toruń;PiS;6;GEMBICKA;Anna Urszula;Kobieta;PiS;52.658465 19.064911
046301;1;Toruń;mm;53.014486,18.6014485;5;Toruń;PiS;7;MAZURKIEWICZ;Maria;Kobieta;PiS;53.005484 18.603259
040407;2;Unisław;gw;53.226433,18.3675985;5;Toruń;PiS;15;SZWED;Anna Bożena;Kobieta;PiS;53.227161 18.366484
040104;2;Aleksandrów Kujawski;gw;52.8656105,18.6652385;5;Toruń;PiS;17;JASZCZAK;Edyta Maria;Kobieta;BEZP;52.860227 18.662792
041106;2;Radziejów;gw;52.632744,18.5645105;5;Toruń;PiS;20;KLIMASZEWSKA-ANTOS;Ewa Zofia;Kobieta;BEZP;52.633801 18.561838
040605;2;Rogóźno;gw;53.5509455,18.9309055;5;Toruń;PiS;23;KALISZEWSKA;Alina Katarzyna;Kobieta;BEZP;53.548813 18.932226
041807;2;Fabianki;gw;52.7203855,19.0950475;5;Toruń;PiS;25;RATYŃSKA-DRABCZAK;Izabela Iwona;Kobieta;PiS;52.720153 19.096315
046201;1;Grudziądz;mm;53.4724245,18.7785915;5;Toruń;PiS;26;DRAB;Marzenna Stefania;Kobieta;PiS;53.479165 18.773688
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;PiS;3;MASŁOWSKA;Gabriela;Kobieta;BEZP;51.223503 22.565373
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;PiS;11;BOGACKA;Teresa;Kobieta;PorozumienieJarosławaGowina;51.211853 22.585450
060907;2;Jastków;gw;51.294832,22.408424;6;Lublin;PiS;12;FILIPEK-SOBCZAK;Magdalena;Kobieta;PiS;51.293392 22.409282
061207;2;Wilków;gw;51.2471345,21.894145;6;Lublin;PiS;19;SZAŁAS;Jolanta;Kobieta;BEZP;51.249085 21.894071
060807;2;Lubartów;gw;51.450658,22.587874;6;Lublin;PiS;21;ZYBAŁA;Ewa;Kobieta;PiS;51.450140 22.589307
061401;1;Puławy;gm;51.4265835,21.977061;6;Lublin;PiS;23;SZCZYPA;Renata Maria;Kobieta;PiS;51.428941 21.979256
060914;2;Wólka;gw;51.2807185,22.6843595;6;Lublin;PiS;24;BARANOWSKA;Dorota;Kobieta;PiS;51.279701 22.680294
060601;1;Krasnystaw;gm;50.991917,23.169909;6;Lublin;PiS;25;SZAŁACHWIEJ;Ewa;Kobieta;BEZP;50.994933 23.173376
060702;3;Annopol;gmw;50.8781825,21.894114;6;Lublin;PiS;26;SKRZAT;Dorota;Kobieta;PiS;50.875547 21.892880
060914;2;Wólka;gw;51.2807185,22.6843595;6;Lublin;PiS;27;UDRYCKA;Magdalena Sylwia;Kobieta;BEZP;51.283778 22.681400
061408;3;Nałęczów;gmw;51.308736,22.239298;6;Lublin;PiS;29;DUDA;Ilona Ewelina;Kobieta;PiS;51.307532 22.235893
060604;2;Izbica;gw;50.892484,23.1538005;7;Chełm;PiS;4;HAŁAS;Teresa;Kobieta;PiS;50.893885 23.152421
066401;1;Zamość;mm;50.721398,23.248517;7;Chełm;PiS;11;GMYZ;Maria;Kobieta;BEZP;50.727075 23.252251
060201;1;Biłgoraj;gm;50.5390295,22.7116945;7;Chełm;PiS;13;STRZAŁKA;Beata Małgorzata;Kobieta;PiS;50.540658 22.707006
060401;1;Hrubieszów (c);gm;50.806795,23.890625;7;Chełm;PiS;16;KUSIAK-JANIEC;Anna;Kobieta;PiS;50.803805 23.892874
066101;1;Biała Podlaska;mm;52.0290345,23.1383055;7;Chełm;PiS;18;BARSZCZEWSKA;Barbara Aldona;Kobieta;BEZP;52.029008 23.130843
061504;2;Kąkolewnica;gw;51.8992065,22.6648435;7;Chełm;PiS;19;CHMIELEWSKA;Iwona;Kobieta;PiS;51.900233 22.657880
061809;2;Tarnawatka;gw;50.524426,23.391542;7;Chełm;PiS;21;CZARNECKA;Halina;Kobieta;PiS;50.526150 23.392715
061304;3;Parczew;gmw;51.600647,22.9155965;7;Chełm;PiS;23;PIEKARSKA;Agnieszka;Kobieta;PiS;51.602741 22.913456
066201;1;Chełm;mm;51.1355835,23.489705;7;Chełm;PiS;24;DĄBROWSKA-BANASZEK;Anna;Kobieta;BEZP;51.128290 23.491023
086101;1;Gorzów Wielkopolski;mm;52.730556,15.217156;8;Zielona Góra;PiS;4;PŁONKA;Elżbieta Teresa;Kobieta;PiS;52.733668 15.221303
081007;3;Szprotawa;gmw;51.5700065,15.595512;8;Zielona Góra;PiS;8;GANCARZ;Ewa Danuta;Kobieta;PiS;51.570068 15.600070
081203;3;Wschowa;gmw;51.816705,16.2896475;8;Zielona Góra;PiS;10;GOŚNIOWSKA-KOLA;Małgorzata Barbara;Kobieta;PiS;51.812098 16.287556
081102;1;Żary;gm;51.6245895,15.1454695;8;Zielona Góra;PiS;11;WERSTLER-WOJTASZEK;Joanna Magdalena;Kobieta;PiS;51.628306 15.148400
080805;3;Świebodzin;gmw;52.2428495,15.528422;8;Zielona Góra;PiS;12;MOLICKA;Anita Agnieszka;Kobieta;PiS;52.240799 15.527542
080704;3;Sulęcin;gmw;52.4368815,15.2099715;8;Zielona Góra;PiS;14;TRZPIS;Gabriela Marianna;Kobieta;PiS;52.439141 15.207583
080904;3;Kargowa;gmw;52.0650565,15.8701725;8;Zielona Góra;PiS;17;SZUŁCIK;Alicja;Kobieta;PiS;52.065505 15.871944
086201;1;Zielona Góra (a);mm;51.9277125,15.5215805;8;Zielona Góra;PiS;19;RONOWICZ;Bożena;Kobieta;PiS;51.927984 15.520967
080505;3;Słubice;gmw;52.3601675,14.6377905;8;Zielona Góra;PiS;20;GÓRSKA;Anna;Kobieta;BEZP;52.363042 14.637858
086201;1;Zielona Góra (a);mm;51.9277125,15.5215805;8;Zielona Góra;PiS;21;KUJTKOWSKA;Marzanna Nina;Kobieta;PiS;51.927325 15.507825
081002;1;Żagań;gm;51.6149845,15.3156675;8;Zielona Góra;PiS;22;SŁOMIŃSKA;Urszula Kazimiera;Kobieta;PiS;51.614961 15.315904
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;PiS;6;KACZOROWSKA;Alicja Grażyna;Kobieta;PiS;51.751078 19.500102
102102;2;Brzeziny;gw;51.817688,19.7397555;9;Łódź;PiS;9;KOBIERA;Renata Agnieszka;Kobieta;PiS;51.818036 19.734656
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;PiS;11;WĘCŁAW;Halina;Kobieta;PiS;51.745809 19.486396
100610;3;Rzgów;gmw;51.6579335,19.5095375;9;Łódź;PiS;13;ŁUCZYŃSKA;Justyna Aleksandra;Kobieta;PiS;51.659533 19.512740
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;PiS;16;PRZYBYŁ;Anna;Kobieta;PiS;51.795760 19.492930
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;PiS;17;LEWANDOWSKA;Barbara;Kobieta;PiS;51.762124 19.491815
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;PiS;19;KARDAS;Paulina Marianna;Kobieta;PiS;51.792528 19.488718
101201;1;Radomsko;gm;51.071194,19.442784;10;Piotrków Trybunalski;PiS;4;MILCZANOWSKA;Anna Maria;Kobieta;PiS;51.077000 19.437959
106201;1;Piotrków Trybunalski;mm;51.4129525,19.716625;10;Piotrków Trybunalski;PiS;5;DRÓŻDŻ;Beata Zofia;Kobieta;PiS;51.413084 19.710125
101601;1;Tomaszów Mazowiecki;gm;51.520598,20.0259495;10;Piotrków Trybunalski;PiS;8;WENDROWSKA;Ewa Beata;Kobieta;SolidarnaPolska;51.517852 20.026377
100101;1;Bełchatów;gm;51.354576,19.362666;10;Piotrków Trybunalski;PiS;10;JANOWSKA;Małgorzata Monika;Kobieta;PiS;51.362709 19.365829
106301;1;Skierniewice;mm;51.958073,20.169118;10;Piotrków Trybunalski;PiS;11;OZGA-FLEJSZER;Beata Ewa;Kobieta;BEZP;51.955875 20.159431
101610;2;Ujazd;gw;51.6044545,19.9084015;10;Piotrków Trybunalski;PiS;13;WOJCIECHOWSKA;Martyna Olga;Kobieta;PiS;51.602497 19.912315
100101;1;Bełchatów;gm;51.354576,19.362666;10;Piotrków Trybunalski;PiS;15;WYSOCKA;Agnieszka Katarzyna;Kobieta;PiS;51.349299 19.358616
146516;1;Mst Warszawa (a);mm;52.233002,21.0614195;11;Sieradz;PiS;1;LICHOCKA;Joanna Katarzyna;Kobieta;PiS;52.259782 21.107208
100901;3;Działoszyn;gmw;51.1144055,18.851063;11;Sieradz;PiS;4;MATEUSIAK-PIELUCHA;Beata Anna;Kobieta;PiS;51.118785 18.851694
102003;1;Zgierz;gm;51.8555975,19.3940375;11;Sieradz;PiS;9;WIECZOREK;Iwona Małgorzata;Kobieta;BEZP;51.852938 19.391626
100201;1;Kutno;gm;52.2222815,19.3711305;11;Sieradz;PiS;11;RZYMKOWSKA;Ewa;Kobieta;PiS;52.218199 19.366523
101402;3;Błaszki;gmw;51.641533,18.450254;11;Sieradz;PiS;14;KOŁOSZCZYK;Olga Anna;Kobieta;PiS;51.642758 18.447518
101411;3;Złoczew;gmw;51.4152785,18.6194035;11;Sieradz;PiS;15;PAPROTA;Katarzyna;Kobieta;PiS;51.412659 18.620140
101805;2;Łubnice;gw;51.1742985,18.28234;11;Sieradz;PiS;18;CHADRYŚ;Iwona;Kobieta;PiS;51.171547 18.282729
100405;2;Łęczyca;gw;52.0675025,19.151808;11;Sieradz;PiS;19;TWARDOWSKA;Monika Malwina;Kobieta;PiS;52.069941 19.152796
100802;1;Pabianice;gm;51.665741,19.354834;11;Sieradz;PiS;20;RATYŃSKA;Elżbieta Beata;Kobieta;PiS;51.668496 19.359120
101710;2;Wierzchlas;gw;51.16633,18.7329025;11;Sieradz;PiS;21;WRZAŁA;Sylwia Marianna;Kobieta;PiS;51.164402 18.730543
121809;3;Wadowice;gmw;49.860173,19.530056;12;Kraków;PiS;4;FILIPIAK;Ewa Maria;Kobieta;PiS;49.854786 19.522153
121302;3;Brzeszcze;gmw;49.9778435,19.146577;12;Kraków;PiS;9;GIBAS;Iwona Józefa;Kobieta;BEZP;49.973483 19.145888
120905;2;Raciechowice;gw;49.839731,20.1703725;12;Kraków;PiS;11;MAJKA;Jolanta Maria;Kobieta;PiS;49.841109 20.167799
121507;2;Stryszawa;gw;49.7282695,19.471622;12;Kraków;PiS;13;ŚWIERKOSZ;Grażyna;Kobieta;BEZP;49.727699 19.474729
120909;2;Wiśniowa;gw;49.7796835,20.092221;12;Kraków;PiS;14;KASPRZYCKA;Stanisława Marzena;Kobieta;PiS;49.779551 20.093315
120303;3;Chrzanów;gmw;50.1393335,19.384946;12;Kraków;PiS;15;TROJANOWSKA;Grażyna;Kobieta;PiS;50.136413 19.388974
126101;1;Kraków (a);mm;50.046894,20.0048255;13;Kraków;PiS;1;WASSERMANN;Małgorzata Ewa;Kobieta;BEZP;50.070624 20.011690
126101;1;Kraków (a);mm;50.046894,20.0048255;13;Kraków;PiS;4;BUBULA;Barbara Ewa;Kobieta;PiS;50.013838 20.001881
120610;3;Skała;gmw;50.226362,19.8586955;13;Kraków;PiS;7;DUDA;Elżbieta;Kobieta;PiS;50.227956 19.861023
120803;2;Kozłów;gw;50.4745395,20.003059;13;Kraków;PiS;12;DANIOŁ;Ewa;Kobieta;PiS;50.475219 20.003061
121905;3;Wieliczka;gmw;49.9758055,20.059843;13;Kraków;PiS;16;STANOWSKA-CICHOŃ;Bogusława Maria;Kobieta;BEZP;49.974647 20.055329
126101;1;Kraków (a);mm;50.046894,20.0048255;13;Kraków;PiS;18;FRANKIEWICZ;Krystyna Anna;Kobieta;PiS;50.038575 20.000171
126101;1;Kraków (a);mm;50.046894,20.0048255;13;Kraków;PiS;19;BUDKOWSKA;Anna Maria;Kobieta;BEZP;50.071462 19.985164
120602;2;Igołomia-Wawrzeńczyce;gw;50.1069245,20.2693475;13;Kraków;PiS;21;KACZMARCZYK;Magdalena Maria;Kobieta;PiS;50.107436 20.268445
121010;2;Łososina Dolna;gw;49.737838,20.623557;13;Kraków;PiS;24;KOSECKA;Justyna Natalia;Kobieta;BEZP;49.737875 20.626265
126101;1;Kraków (a);mm;50.046894,20.0048255;13;Kraków;PiS;27;BĘTKOWSKA;Monika;Kobieta;BEZP;50.024968 20.010245
121106;2;Krościenko nad Dunajcem;gw;49.4510885,20.398146;14;Nowy Sącz;PiS;2;PALUCH;Anna;Kobieta;PiS;49.450419 20.395461
120505;2;Lipinki;gw;49.6589095,21.296743;14;Nowy Sącz;PiS;3;BARTUŚ;Barbara Halina;Kobieta;PiS;49.657574 21.296615
120504;2;Gorlice;gw;49.6572995,21.1506925;14;Nowy Sącz;PiS;12;ZIELIŃSKA;Elżbieta Joanna;Kobieta;BEZP;49.654514 21.150504
121006;2;Korzenna;gw;49.697771,20.837595;14;Nowy Sącz;PiS;13;NIKA;Zofia;Kobieta;PiS;49.699088 20.838436
120709;2;Mszana Dolna;gw;49.6525725,20.1167325;14;Nowy Sącz;PiS;14;FILIPIAK;Ewa;Kobieta;PiS;49.656324 20.118297
121101;1;Nowy Targ;gm;49.489279,20.044284;14;Nowy Sącz;PiS;15;TYLKA;Grażyna Katarzyna;Kobieta;BEZP;49.491299 20.046401
121011;3;Muszyna;gmw;49.3696565,20.9047795;14;Nowy Sącz;PiS;17;ADAMCZYK;Marta;Kobieta;PiS;49.365029 20.903865
121609;2;Tarnów;gw;50.002445,21.021696;15;Tarnów;PiS;1;PIECZARKA;Anna Maria;Kobieta;PiS;49.999200 21.025936
121005;2;Kamionka Wielka;gw;49.581055,20.8312805;15;Tarnów;PiS;2;SZCZUREK-ŻELAZKO;Józefa;Kobieta;PiS;49.581594 20.833922
121905;3;Wieliczka;gmw;49.9758055,20.059843;15;Tarnów;PiS;4;RUSECKA;Urszula Beata;Kobieta;PiS;49.979374 20.063126
126301;1;Tarnów;mm;50.0259955,20.977995;15;Tarnów;PiS;7;CZECH;Anna Małgorzata;Kobieta;PiS;50.025773 20.989135
120105;2;Łapanów;gw;49.862199,20.3052745;15;Tarnów;PiS;13;JACEWICZ;Celina Joanna;Kobieta;PiS;49.858459 20.307118
126301;1;Tarnów;mm;50.0259955,20.977995;15;Tarnów;PiS;14;JAŚKO;Małgorzata Anna;Kobieta;BEZP;50.029473 20.969253
121608;2;Skrzyszów;gw;49.9896425,21.104594;15;Tarnów;PiS;15;KOPCZYŃSKA;Magdalena Anna;Kobieta;PiS;49.990265 21.104626
140208;2;Regimin;gw;52.9472605,20.5836465;16;Płock;PiS;5;CICHOLSKA;Anna Ewa;Kobieta;PiS;52.947292 20.581463
140402;2;Gostynin;gw;52.429665,19.4142365;16;Płock;PiS;11;GAJEWSKA;Maria Bożena;Kobieta;PiS;52.429754 19.411538
141906;3;Gąbin;gmw;52.41507,19.7654455;16;Płock;PiS;12;MAZURSKA;Marlena;Kobieta;PiS;52.415846 19.762835
146201;1;Płock;mm;52.5354155,19.7150025;16;Płock;PiS;14;KULPA;Wioletta Maria;Kobieta;PiS;52.530783 19.726091
143706;3;Żuromin;gmw;53.048541,19.9059875;16;Płock;PiS;15;LEŚNIEWSKA;Ewa Anna;Kobieta;PiS;53.048578 19.902925
143801;1;Żyrardów;gm;52.0555485,20.4405745;16;Płock;PiS;17;MARZĘDA-PRZYBYSZ;Beata Katarzyna;Kobieta;BEZP;52.056228 20.434860
142010;2;Raciąż;gw;52.7823135,20.11354;16;Płock;PiS;18;KUŹNIEWSKA;Elżbieta;Kobieta;BEZP;52.785312 20.112892
141308;2;Szydłowo;gw;53.083594,20.493395;16;Płock;PiS;19;KARPIŃSKA;Jolanta;Kobieta;PiS;53.085245 20.488368
146301;1;Radom (a);mm;51.417238,21.156178;17;Radom;PiS;3;KWIECIEŃ;Anna;Kobieta;BEZP;51.423636 21.171580
142304;2;Odrzywół;gw;51.549405,20.506052;17;Radom;PiS;6;BIAŁECKA;Ewa;Kobieta;BEZP;51.546511 20.506876
143005;3;Szydłowiec;gmw;51.24429,20.8304785;17;Radom;PiS;7;GÓRSKA;Agnieszka Beata;Kobieta;PiS;51.243219 20.833373
142512;2;Wolanów;gw;51.382563,20.9526335;17;Radom;PiS;9;MARKOWSKA-BZDUCHA;Ewa Iwona;Kobieta;PiS;51.384783 20.954832
146301;1;Radom (a);mm;51.417238,21.156178;17;Radom;PiS;11;MICHAŁOWSKA;Aurelia Bogusława;Kobieta;BEZP;51.415762 21.138112
142503;3;Iłża;gmw;51.1615645,21.258097;17;Radom;PiS;12;PACZYŃSKA;Dorota Jolanta;Kobieta;PiS;51.156026 21.260650
143604;2;Tczów;gw;51.3323755,21.447663;17;Radom;PiS;14;KOŁAGA;Kinga Anna;Kobieta;PiS;51.331062 21.446296
141201;1;Mińsk Mazowiecki;gm;52.178982,21.556652;18;Siedlce;PiS;5;WARGOCKA;Teresa Anna;Kobieta;PiS;52.171985 21.552833
146401;1;Siedlce;mm;52.1617485,22.27579;18;Siedlce;PiS;7;SIARKOWSKA;Anna Maria;Kobieta;członek partii politycznej: Partia Republikańska;52.157597 22.283536
140805;2;Wieliszew;gw;52.4502215,20.8818155;18;Siedlce;PiS;9;SKRZYPEK;Dorota;Kobieta;BEZP;52.446553 20.879388
140301;1;Garwolin;gm;51.895984,21.6231955;18;Siedlce;PiS;14;KUROWSKA;Iwona Teresa;Kobieta;PiS;51.892082 21.626477
141101;1;Maków Mazowiecki;gm;52.861706,21.093105;18;Siedlce;PiS;16;ROGALSKA;Barbara;Kobieta;PiS;52.857332 21.092469
143307;2;Sadowne;gw;52.642943,21.856187;18;Siedlce;PiS;18;KASZUBA;Anna;Kobieta;PiS;52.641755 21.853177
141505;2;Kadzidło;gw;53.249991,21.466401;18;Siedlce;PiS;19;ŚNIADACH;Anna Agnieszka;Kobieta;BEZP;53.251135 21.466604
143503;2;Rząśnik;gw;52.7093355,21.3839375;18;Siedlce;PiS;20;RUNO;Ewa Grażyna;Kobieta;PiS;52.710145 21.381779
141204;2;Cegłów;gw;52.120276,21.7255945;18;Siedlce;PiS;22;HAWRYLUK;Urszula Maria;Kobieta;PiS;52.119609 21.727431
141605;2;Małkinia Górna;gw;52.700896,22.02347;18;Siedlce;PiS;23;GAŚ;Agnieszka;Kobieta;BEZP;52.701065 22.027703
146518;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PiS;3;GOSIEWSKA;Małgorzata Maria;Kobieta;PiS;52.210814 21.066073
146505;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PiS;8;TOMASZEWSKA;Ewa;Kobieta;PiS;52.229890 21.093276
146507;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PiS;10;WYPYCH;Małgorzata Maria;Kobieta;BEZP;52.231626 21.006873
146518;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PiS;12;SEMENIUK;Olga Ewa;Kobieta;PiS;52.267523 21.102290
146507;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PiS;17;TERLECKA;Mirosława Hanna;Kobieta;PiS;52.243054 21.049709
146513;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PiS;19;PERET;Ewa;Kobieta;BEZP;52.210132 21.031909
146510;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PiS;22;KOLASIŃSKA;Bożena;Kobieta;PiS;52.209103 21.012394
146513;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PiS;24;POLAK;Katarzyna Maria;Kobieta;PiS;52.219689 21.052492
146516;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PiS;26;SMALCERZ;Ewa Maria;Kobieta;PiS;52.254931 21.058513
146508;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PiS;27;MIODUSZEWSKA;Teresa;Kobieta;PiS;52.231779 21.111047
146511;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PiS;29;CZARTORYSKA-PLUTECKA;Izabela Joanna;Kobieta;BEZP;52.226443 21.087618
146515;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PiS;32;KĘZIK;Anna;Kobieta;PiS;52.190840 21.087274
146505;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PiS;33;GAJEWSKA;Irena;Kobieta;BEZP;52.219702 21.024773
146504;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PiS;35;PALUSZEK;Aneta;Kobieta;PiS;52.234134 21.055649
146516;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PiS;36;JAKUBOWSKA;Agnieszka Jadwiga;Kobieta;PiS;52.189280 21.060432
143204;2;Leszno;gw;52.279737,20.600952;20;Warszawa;PiS;2;CZERWIŃSKA;Anita;Kobieta;PiS;52.278236 20.594714
141702;1;Otwock;gm;52.1160685,21.2893485;20;Warszawa;PiS;11;KWIEK;Monika Joanna;Kobieta;PiS;52.111752 21.286896
