teryt;xteryt;gmina;typ;coord;onum;oname;komitet;nrk;nz;im;plec;partia;xcoord
020301;1;Głogów;gm;51.670178,16.0435715;1;Legnica;KOBW;21;BROK;Anna;Kobieta;PORP;51.675371 16.048691
146516;1;Mst Warszawa (a);mm;52.233002,21.0614195;1;Legnica;SLD;1;SEKUŁA-SZMAJDZIŃSKA;Małgorzata Helena;Kobieta;SLD;52.230915 21.013338
026201;1;Legnica;mm;51.2047315,16.1583115;1;Legnica;SLD;3;FILACZYŃSKA;Kaja;Kobieta;LRazem;51.205821 16.153643
026201;1;Legnica;mm;51.2047315,16.1583115;1;Legnica;SLD;6;BURAKOWSKA;Krystyna Anna;Kobieta;LRazem;51.208907 16.150198
026201;1;Legnica;mm;51.2047315,16.1583115;1;Legnica;SLD;8;ORZECHOWSKA;Joanna Magdalena;Kobieta;Wiosna;51.198143 16.163581
021601;3;Chocianów;gmw;51.421964,15.9622825;1;Legnica;SLD;11;JANKOWSKA;Magdalena;Kobieta;Wiosna;51.415576 15.960576
026201;1;Legnica;mm;51.2047315,16.1583115;1;Legnica;SLD;12;KRÓLEWIECKA-WALA;Dominika;Kobieta;LRazem;51.212964 16.155015
146505;1;Mst Warszawa (a);mm;52.233002,21.0614195;1;Legnica;SLD;18;PŁANETA-SIEWIERSKA;Edyta Katarzyna;Kobieta;BEZP;52.255487 21.106178
021101;1;Lubin (a);gm;51.399417,16.1939415;1;Legnica;SLD;20;RAKSZEWSKA;Alicja;Kobieta;BEZP;51.391157 16.201290
026201;1;Legnica;mm;51.2047315,16.1583115;1;Legnica;SLD;21;JÓŹWIK;Magdalena;Kobieta;BEZP;51.206324 16.159342
020301;1;Głogów;gm;51.670178,16.0435715;1;Legnica;SLD;22;BRYCZKOWSKA;Inez Jolanta;Kobieta;BEZP;51.663808 16.048835
020903;2;Krotoszyce;gw;51.154173,16.0927925;1;Legnica;BZPS;6;CASTAÑEDA TRUJILLO;Beata;Kobieta;BEZP;51.154276 16.094006
021205;3;Wleń;gmw;51.0072375,15.672338;1;Legnica;BZPS;8;SZEFFS;Irena Ewa;Kobieta;BEZP;51.008766 15.674473
022503;3;Bogatynia;gmw;50.94787,14.919586;1;Legnica;BZPS;11;TOBIASZ;Aleksandra Marta;Kobieta;BEZP;50.949337 14.917733
026201;1;Legnica;mm;51.2047315,16.1583115;1;Legnica;BZPS;13;SOBIESKA;Emilia Janina;Kobieta;BEZP;51.209117 16.166986
020101;1;Bolesławiec;gm;51.262169,15.55163;1;Legnica;BZPS;16;FOREMNA;Justyna Magdalena;Kobieta;BEZP;51.261440 15.556027
022501;1;Zawidów;gm;51.0245045,15.045272;1;Legnica;BZPS;18;GRZELAK;Katarzyna Aneta;Kobieta;BEZP;51.020844 15.045439
021604;3;Polkowice;gmw;51.498251,16.080965;1;Legnica;BZPS;20;KUSTROWSKA;Jolanta Elżbieta;Kobieta;BEZP;51.495901 16.076308
021601;3;Chocianów;gmw;51.421964,15.9622825;1;Legnica;BZPS;22;TYMIŃSKA;Katarzyna Paula;Kobieta;BEZP;51.414237 15.963349
020601;1;Karpacz;gm;50.763867,15.7442985;1;Legnica;BZPS;23;SAŁADUCHA;Jadwiga Wacława;Kobieta;BEZP;50.764862 15.742171
021103;2;Rudna;gw;51.5224735,16.3300445;1;Legnica;KONFEDERACJA;3;POTOCKA-KACZYK;Anna Dorota;Kobieta;RuchNarodowy;51.523632 16.329334
021203;3;Lwówek Śląski;gmw;51.121997,15.602352;1;Legnica;KONFEDERACJA;13;ŚWIERZOWSKA;Małgorzata Agnieszka;Kobieta;BEZP;51.117183 15.604042
020501;1;Jawor;gm;51.067685,16.185091;1;Legnica;KONFEDERACJA;14;KARPIEJ;Sabina Iwona;Kobieta;BEZP;51.070139 16.191804
026401;1;Wrocław (a);mm;51.1261165,16.991816;1;Legnica;KONFEDERACJA;15;SOLAREK-STRUMIŃSKA;Emilia Patrycja;Kobieta;BEZP;51.136270 17.001278
022502;1;Zgorzelec;gm;51.1517745,15.017122;1;Legnica;KONFEDERACJA;17;WINNICKA;Regina Elżbieta;Kobieta;BEZP;51.154534 15.024839
026101;1;Jelenia Góra (a);mm;50.8501645,15.7275145;1;Legnica;KONFEDERACJA;18;BURDZIŃSKA;Małgorzata Olga;Kobieta;RuchNarodowy;50.861753 15.727717
020904;2;Kunice;gw;51.236336,16.2742825;1;Legnica;KONFEDERACJA;20;PASZYN;Agnieszka Katarzyna;Kobieta;BEZP;51.238106 16.273025
146518;1;Mst Warszawa (a);mm;52.233002,21.0614195;1;Legnica;KONFEDERACJA;21;NICIEJEWSKA;Joanna;Kobieta;BEZP;52.200100 21.021908
021203;3;Lwówek Śląski;gmw;51.121997,15.602352;1;Legnica;PSL;3;SZCZĘSNA;Mariola;Kobieta;PSL;51.122500 15.599704
021201;3;Gryfów Śląski;gmw;51.044249,15.4398685;1;Legnica;PSL;7;RAK;Zofia;Kobieta;PSL;51.043236 15.439132
020606;2;Jeżów Sudecki;gw;50.9613265,15.7349305;1;Legnica;PSL;9;BRZOZOWSKA;Bożena Maria;Kobieta;BEZP;50.960672 15.734962
020102;2;Bolesławiec;gw;51.320913,15.551468;1;Legnica;PSL;10;BURDYNA;Olga;Kobieta;BEZP;51.318493 15.552901
020907;3;Prochowice;gmw;51.270047,16.388257;1;Legnica;PSL;11;WRONA;Maria;Kobieta;PSL;51.272867 16.389007
021102;2;Lubin;gw;51.3711455,16.179661;1;Legnica;PSL;12;STANKIEWICZ;Cecylia Ewa;Kobieta;BEZP;51.372074 16.185204
022606;2;Złotoryja;gw;51.146528,15.9496655;1;Legnica;PSL;18;TUCHOWSKA;Kazimiera Zofia;Kobieta;PSL;51.147743 15.949647
022503;3;Bogatynia;gmw;50.94787,14.919586;1;Legnica;PSL;21;OTROCIUK;Barbara;Kobieta;PSL;50.950467 14.913520
026101;1;Jelenia Góra (a);mm;50.8501645,15.7275145;1;Legnica;PSL;22;BUKAT;Eugenia;Kobieta;BEZP;50.854912 15.716636
020204;1;Piława Górna;gm;50.6828765,16.755003;2;Wałbrzych;PiS;6;BIELAWSKA;Zuzanna;Kobieta;PiS;50.684890 16.756576
020806;3;Bystrzyca Kłodzka;gmw;50.2872735,16.637027;2;Wałbrzych;PiS;7;SURMA;Renata Lucyna;Kobieta;BEZP;50.285600 16.641546
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;PiS;8;MUCHA;Beata Maria;Kobieta;PiS;50.787749 16.291734
020201;1;Bielawa;gm;50.6754715,16.602826;2;Wałbrzych;PiS;12;GREINER;Małgorzata Joanna;Kobieta;PiS;50.675614 16.604564
026401;1;Wrocław (a);mm;51.1261165,16.991816;2;Wałbrzych;PiS;14;SZYDŁOWSKA;Ewelina Agnieszka;Kobieta;BEZP;51.144533 16.992333
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;PiS;15;WIERZBICKA;Renata Teresa;Kobieta;BEZP;50.791193 16.287389
021901;1;Świdnica;gm;50.840617,16.492523;2;Wałbrzych;SLD;3;LECH;Kornelia Joanna;Kobieta;SLD;50.843547 16.493497
020811;2;Nowa Ruda;gw;50.5890215,16.5072725;2;Wałbrzych;SLD;5;MUSIAŁEK;Małgorzata Aleksandra;Kobieta;BEZP;50.591822 16.506204
020802;1;Kłodzko;gm;50.433701,16.6490345;2;Wałbrzych;SLD;7;CHOJNACKA;Cecylia Agnieszka;Kobieta;SLD;50.436343 16.644209
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;SLD;9;CHUĆ;Renata;Kobieta;BEZP;50.782678 16.290456
021901;1;Świdnica;gm;50.840617,16.492523;2;Wałbrzych;SLD;10;SŁABICKA;Jolanta Izabela;Kobieta;SLD;50.839767 16.497950
020202;1;Dzierżoniów;gm;50.7291785,16.6473105;2;Wałbrzych;SLD;11;HABIERA-GÓRSKA;Agnieszka Beata;Kobieta;Wiosna;50.727582 16.650892
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;SLD;16;STABROWSKA;Anna Ewa;Kobieta;LRazem;50.775529 16.293550
020808;3;Lądek-Zdrój;gmw;50.3492305,16.8419125;2;Wałbrzych;KONFEDERACJA;5;PRZEŚLICA-MARTYNOWSKA;Anna Agnieszka;Kobieta;BEZP;50.346352 16.839272
022405;3;Ząbkowice Śląskie;gmw;50.5983195,16.834261;2;Wałbrzych;KONFEDERACJA;6;SUSŁOWSKA;Krystyna Maria;Kobieta;BEZP;50.598426 16.833312
021901;1;Świdnica;gm;50.840617,16.492523;2;Wałbrzych;KONFEDERACJA;7;WIELICZKO;Angelika Agnieszka;Kobieta;BEZP;50.839047 16.501371
020811;2;Nowa Ruda;gw;50.5890215,16.5072725;2;Wałbrzych;KONFEDERACJA;9;OLEKSY-SARYSZ;Marzena Emilia;Kobieta;BEZP;50.589733 16.502123
021908;3;Żarów;gmw;50.9476885,16.5267365;2;Wałbrzych;KONFEDERACJA;13;NOWAK;Katarzyna;Kobieta;RuchNarodowy;50.943183 16.527273
021907;2;Świdnica;gw;50.80824,16.4689875;2;Wałbrzych;KONFEDERACJA;15;OKARMUS;Ewa Jadwiga;Kobieta;RuchNarodowy;50.811953 16.469329
022103;1;Szczawno-Zdrój;gm;50.795233,16.235313;2;Wałbrzych;BZPS;3;MICHAŃCIO;Iwona Kornela;Kobieta;BEZP;50.798116 16.234161
022405;3;Ząbkowice Śląskie;gmw;50.5983195,16.834261;2;Wałbrzych;BZPS;5;LESZCZYŃSKA;Marzanna Irena;Kobieta;BEZP;50.601985 16.839320
020802;1;Kłodzko;gm;50.433701,16.6490345;2;Wałbrzych;BZPS;6;GABRIEL;Katarzyna Joanna;Kobieta;BEZP;50.427954 16.651979
026401;1;Wrocław (a);mm;51.1261165,16.991816;2;Wałbrzych;BZPS;7;IGNOR;Agnieszka Joanna;Kobieta;BEZP;51.120448 17.016377
020803;1;Kudowa-Zdrój;gm;50.445798,16.268813;2;Wałbrzych;BZPS;9;BIELAWSKA;Sylwia Małgorzata;Kobieta;BEZP;50.449456 16.267943
020814;3;Szczytna;gmw;50.399237,16.430405;2;Wałbrzych;BZPS;10;ŚWITOŃ-PAWLICKA;Grażyna Izabela;Kobieta;BEZP;50.400989 16.428757
021901;1;Świdnica;gm;50.840617,16.492523;2;Wałbrzych;BZPS;11;KOWALONEK;Krystyna Wanda;Kobieta;BEZP;50.841652 16.483497
021906;3;Strzegom;gmw;50.9536955,16.366786;2;Wałbrzych;BZPS;13;TUTKA;Ewa Lucyna;Kobieta;BEZP;50.954077 16.366165
022102;1;Jedlina-Zdrój;gm;50.7241855,16.3395575;2;Wałbrzych;BZPS;14;CHOJNACKA;Joanna Agata;Kobieta;BEZP;50.727001 16.341782
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;KOBW;2;MRZYGŁOCKA;Izabela Katarzyna;Kobieta;PORP;50.774852 16.298491
020804;1;Nowa Ruda;gm;50.5735,16.519743;2;Wałbrzych;KOBW;3;WIELICHOWSKA;Monika;Kobieta;PORP;50.578033 16.516740
021901;1;Świdnica;gm;50.840617,16.492523;2;Wałbrzych;KOBW;6;ŚWIŁO;Teresa;Kobieta;PORP;50.848355 16.489646
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;KOBW;13;BEŚLERZEWSKA;Małgorzata Urszula;Kobieta;Zieloni;50.787500 16.287876
022403;2;Kamieniec Ząbkowicki;gw;50.52115,16.910301;2;Wałbrzych;KOBW;15;BEN AMARA;Joanna Maria;Kobieta;PORP;50.519829 16.907521
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;KOBW;16;TUMIDALSKA;Marta Magdalena;Kobieta;PORP;50.778204 16.290191
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;PSL;3;KWIATKOWSKA;Ewa Daniela;Kobieta;BEZP;50.784957 16.292656
020802;1;Kłodzko;gm;50.433701,16.6490345;2;Wałbrzych;PSL;4;KUCZEK;Magdalena Dorota;Kobieta;BEZP;50.430474 16.645490
020808;3;Lądek-Zdrój;gmw;50.3492305,16.8419125;2;Wałbrzych;PSL;6;BONIECKA;Joanna Bogna;Kobieta;PSL;50.346784 16.846284
022105;3;Głuszyca;gmw;50.6761965,16.364084;2;Wałbrzych;PSL;7;SOKOŁOWSKA;Maria;Kobieta;PSL;50.675785 16.364660
022406;3;Ziębice;gmw;50.5820985,17.037862;2;Wałbrzych;PSL;11;WIERZBICKA-BARA;Danuta Maria;Kobieta;BEZP;50.581137 17.038780
022102;1;Jedlina-Zdrój;gm;50.7241855,16.3395575;2;Wałbrzych;PSL;12;KOWALSKA;Sylwia Edyta;Kobieta;BEZP;50.723432 16.337057
020803;1;Kudowa-Zdrój;gm;50.445798,16.268813;2;Wałbrzych;PSL;13;KARCH;Izabela Maria;Kobieta;PSL;50.444414 16.268351
020205;2;Dzierżoniów;gw;50.7258675,16.6606305;2;Wałbrzych;PSL;14;SULIKOWSKA;Natalia Weronika;Kobieta;BEZP;50.726579 16.660536
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PiS;1;STACHOWIAK-RÓŻECKA;Mirosława Agnieszka;Kobieta;PiS;51.118832 17.002228
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PiS;5;CALIŃSKA-MAYER;Małgorzata Maria;Kobieta;PiS;51.133485 17.012339
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PiS;8;SOIN;Agnieszka Anna;Kobieta;PiS;51.135531 16.987057
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PiS;16;STOPA;Urszula Maria;Kobieta;PiS;51.152412 16.998626
022004;2;Wisznia Mała;gw;51.225371,17.030435;3;Wrocław;PiS;18;BRZĄKAŁA;Agnieszka Maria;Kobieta;PiS;51.222823 17.028643
021804;3;Środa Śląska;gmw;51.1660305,16.587297;3;Wrocław;PiS;20;WOJEWÓDKA;Karolina;Kobieta;BEZP;51.165570 16.587199
021406;2;Oleśnica;gw;51.2098585,17.4515835;3;Wrocław;PiS;22;STRUMECKA;Marzanna Teresa;Kobieta;BEZP;51.209918 17.452687
022308;3;Siechnice;gmw;51.032178,17.145507;3;Wrocław;PiS;23;LESZCZYŃSKA-NER;Zofia Maria;Kobieta;BEZP;51.027384 17.144071
021705;3;Wiązów;gmw;50.7950475,17.2390685;3;Wrocław;PiS;25;MAKSYMIAK;Magdalena Maria;Kobieta;PiS;50.792893 17.240605
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PiS;26;MROZOWSKA;Karolina Marta;Kobieta;PiS;51.119252 16.984480
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;SLD;2;STOŻEK;Marta Magdalena;Kobieta;LRazem;51.126581 16.977962
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;SLD;4;LUBINIECKA-RÓŻYŁO;Katarzyna Elżbieta;Kobieta;BEZP;51.126461 17.014194
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;SLD;6;JOKS;Marlena Ewa;Kobieta;SLD;51.108203 16.968617
021001;1;Lubań;gm;51.114691,15.2808625;3;Wrocław;SLD;8;ŁAGOWSKA;Anna Katarzyna;Kobieta;LRazem;51.119491 15.279640
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;SLD;11;GAJDZIŃSKA;Anna;Kobieta;LRazem;51.119238 17.019346
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;SLD;14;DĄBROWSKA;Katarzyna;Kobieta;LRazem;51.116651 16.994204
022001;3;Oborniki Śląskie;gmw;51.2791445,16.890133;3;Wrocław;SLD;15;ŚMIAŁEK;Danuta Maria;Kobieta;SLD;51.278370 16.886156
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;SLD;16;TERPIŁOWSKA;Irena Róża;Kobieta;BEZP;51.136024 16.989769
020401;3;Góra;gmw;51.6775665,16.546938;3;Wrocław;SLD;18;KORDEK-CHMIELEWSKA;Agnieszka Katarzyna;Kobieta;SLD;51.679863 16.544322
022304;3;Kąty Wrocławskie;gmw;51.0333645,16.8230165;3;Wrocław;SLD;20;CHŁÓDEK;Agnieszka Barbara;Kobieta;LRazem;51.032763 16.822072
022308;3;Siechnice;gmw;51.032178,17.145507;3;Wrocław;SLD;24;BANACH;Maria Teresa;Kobieta;BEZP;51.028959 17.143740
022308;3;Siechnice;gmw;51.032178,17.145507;3;Wrocław;SLD;25;WARZYCHA;Małgorzata Danuta;Kobieta;LRazem;51.030108 17.146638
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;SLD;28;DZIEMIANOWICZ-BĄK;Agnieszka Ewa;Kobieta;BEZP;51.132603 16.980920
022004;2;Wisznia Mała;gw;51.225371,17.030435;3;Wrocław;BZPS;1;ZDROJEWSKA;Ewa Anna;Kobieta;BEZP;51.227319 17.031604
022308;3;Siechnice;gmw;51.032178,17.145507;3;Wrocław;BZPS;4;KOSTERSKA;Barbara;Kobieta;BEZP;51.040294 17.149643
022003;3;Trzebnica;gmw;51.354735,17.1021455;3;Wrocław;BZPS;6;HAŁADAJ;Krystyna Jadwiga;Kobieta;BEZP;51.354496 17.100332
022301;2;Czernica;gw;51.066266,17.2622525;3;Wrocław;BZPS;7;KACZMARZYK-JANCZAK;Elżbieta Zofia;Kobieta;BEZP;51.066911 17.265283
022203;3;Wołów;gmw;51.332311,16.6074315;3;Wrocław;BZPS;9;DOLAT;Agnieszka;Kobieta;BEZP;51.330781 16.607430
022309;2;Żórawina;gw;50.96741,17.0494505;3;Wrocław;BZPS;10;DYSZKIEWICZ;Iwona Elżbieta;Kobieta;BEZP;50.966674 17.054282
020202;1;Dzierżoniów;gm;50.7291785,16.6473105;3;Wrocław;BZPS;13;SAŁO;Dorota;Kobieta;BEZP;50.725543 16.644734
021704;3;Strzelin;gmw;50.7697595,17.075162;3;Wrocław;BZPS;14;HAŁAS-KORALEWSKA;Małgorzata Kamila;Kobieta;BEZP;50.772235 17.075241
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;BZPS;16;TOMKIEWICZ;Barbara Elżbieta;Kobieta;BEZP;51.114173 16.975442
021401;1;Oleśnica;gm;51.210509,17.3860435;3;Wrocław;BZPS;20;PAWŁOWSKA;Agnieszka;Kobieta;BEZP;51.213429 17.389767
022006;3;Żmigród;gmw;51.4913675,16.934801;3;Wrocław;BZPS;21;HOŁÓWKA;Małgorzata Agnieszka;Kobieta;BEZP;51.492834 16.935874
022203;3;Wołów;gmw;51.332311,16.6074315;3;Wrocław;BZPS;22;NAPLOCHA;Agnieszka;Kobieta;BEZP;51.330126 16.609773
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;BZPS;25;STACHORZECKA;Maria Helena;Kobieta;BEZP;51.118921 17.007626
022006;3;Żmigród;gmw;51.4913675,16.934801;3;Wrocław;BZPS;26;KAZIKOWSKA;Paulina;Kobieta;BEZP;51.491969 16.937261
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;2;TRACZ;Małgorzata Elżbieta;Kobieta;Zieloni;51.120018 16.984179
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;5;MŁYŃCZAK;Aldona Janina;Kobieta;PORP;51.127808 16.963085
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;6;AUGUSTYNOWSKA;Joanna Wiktoria;Kobieta;PORP;51.126563 17.009232
021704;3;Strzelin;gmw;50.7697595,17.075162;3;Wrocław;KOBW;8;HORODYSKA;Anna Maria;Kobieta;BEZP;50.766276 17.075259
022305;2;Kobierzyce;gw;50.960799,16.9368675;3;Wrocław;KOBW;9;WÓJCIK;Krystyna;Kobieta;BEZP;50.961961 16.940064
021501;1;Oława;gm;50.9574515,17.294215;3;Wrocław;KOBW;13;LESZCZYŃSKA;Anna Maria;Kobieta;PORP;50.959073 17.292193
022301;2;Czernica;gw;51.066266,17.2622525;3;Wrocław;KOBW;21;SOBOLAK;Anna Helena;Kobieta;BEZP;51.069767 17.259232
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;23;PIWKO;Katarzyna Anna;Kobieta;PORP;51.110151 16.996498
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;24;STANIÓW;Katarzyna;Kobieta;PORP;51.121370 16.972334
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;27;GILAR;Daria;Kobieta;PORP;51.149789 16.987746
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;3;BRONOWICKA;Joanna Barbara;Kobieta;PSL;51.154312 16.996515
022302;2;Długołęka;gw;51.187834,17.211194;3;Wrocław;PSL;9;LITWIN;Ewa Grażyna;Kobieta;BEZP;51.189160 17.207283
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;12;KWIATKOWSKA-KORCZAK;Janina;Kobieta;członek partii politycznej: Unia Europejskich Demokratów;51.116186 17.004661
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;13;KUCHARSKA;Aleksandra Anna;Kobieta;członek partii politycznej: Unia Europejskich Demokratów;51.138250 16.964182
026101;1;Jelenia Góra (a);mm;50.8501645,15.7275145;3;Wrocław;PSL;17;SZULC;Joanna Alicja;Kobieta;PSL;50.853985 15.724313
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;18;FURDYNA;Jolanta Stanisława;Kobieta;członek partii politycznej: Unia Europejskich Demokratów;51.107809 16.999130
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;20;BUBNICKA;Barbara Maria;Kobieta;członek partii politycznej: Unia Europejskich Demokratów;51.126426 17.011341
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;22;MAJOCHA;Elżbieta Marta;Kobieta;członek partii politycznej: Unia Europejskich Demokratów;51.126058 16.968739
021001;1;Lubań;gm;51.114691,15.2808625;3;Wrocław;PSL;24;ADAMCZYK-POGORZELEC;Bożena Maria;Kobieta;BEZP;51.110196 15.275282
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;25;BARTOSZEWICZ;Urszula Agnieszka;Kobieta;PSL;51.129238 17.018971
021704;3;Strzelin;gmw;50.7697595,17.075162;3;Wrocław;PSL;26;PAWNUK;Emilia Maria;Kobieta;BEZP;50.766952 17.075771
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;27;MRÓZ-MOŻDŻONEK;Joanna Róża;Kobieta;PSL;51.118404 17.004658
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KONFEDERACJA;7;WALCZYK;Katarzyna Natalia;Kobieta;BEZP;51.117507 17.000793
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KONFEDERACJA;8;CZECH;Marta Anna;Kobieta;BEZP;51.143223 17.011045
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KONFEDERACJA;9;BIELECKA;Halszka Beata;Kobieta;BEZP;51.111306 16.972233
021704;3;Strzelin;gmw;50.7697595,17.075162;3;Wrocław;KONFEDERACJA;14;SZLOSER;Ewa;Kobieta;Korwin;50.769339 17.074300
022302;2;Długołęka;gw;51.187834,17.211194;3;Wrocław;KONFEDERACJA;18;WRÓBLEWSKA;Ewa;Kobieta;BEZP;51.184440 17.211584
022304;3;Kąty Wrocławskie;gmw;51.0333645,16.8230165;3;Wrocław;KONFEDERACJA;19;ZIÓŁKOWSKA;Jadwiga Janina;Kobieta;RuchNarodowy;51.035520 16.820880
022301;2;Czernica;gw;51.066266,17.2622525;3;Wrocław;KONFEDERACJA;21;MALARA;Agnieszka Joanna;Kobieta;BEZP;51.062998 17.262203
