teryt;xteryt;gmina;typ;coord;onum;oname;komitet;nrk;nz;im;plec;partia;xcoord
021907;2;Świdnica;gw;50.80824,16.4689875;2;Wałbrzych;KOBW;4;SZUSZWALAK;Tomasz Daniel;Mężczyzna;BEZP;50.808046 16.465511
020202;1;Dzierżoniów;gm;50.7291785,16.6473105;2;Wałbrzych;KOBW;5;MITRASZEWSKI;Tomasz Łukasz;Mężczyzna;Nowoczesna;50.727759 16.653022
021901;1;Świdnica;gm;50.840617,16.492523;2;Wałbrzych;KOBW;6;ŚWIŁO;Teresa;Kobieta;PORP;50.848355 16.489646
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;KOBW;7;GLAPIŃSKI;Rafał Mariusz;Mężczyzna;BEZP;50.780591 16.297462
020808;3;Lądek-Zdrój;gmw;50.3492305,16.8419125;2;Wałbrzych;KOBW;8;INGLOT;Andrzej Ryszard;Mężczyzna;PORP;50.353247 16.844466
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;KOBW;9;ROSIAK;Mateusz;Mężczyzna;członek partii politycznej: Inicjatywa Polska;50.786042 16.295925
022405;3;Ząbkowice Śląskie;gmw;50.5983195,16.834261;2;Wałbrzych;KOBW;10;ONYŚKÓW;Paweł;Mężczyzna;BEZP;50.599661 16.835606
020806;3;Bystrzyca Kłodzka;gmw;50.2872735,16.637027;2;Wałbrzych;KOBW;11;SZCZYGIEŁ;Zbigniew;Mężczyzna;PORP;50.285664 16.640294
020201;1;Bielawa;gm;50.6754715,16.602826;2;Wałbrzych;KOBW;12;ŚWIERCZYŃSKI;Jędrzej Maciej;Mężczyzna;PORP;50.671621 16.599270
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;KOBW;13;BEŚLERZEWSKA;Małgorzata Urszula;Kobieta;Zieloni;50.787500 16.287876
021901;1;Świdnica;gm;50.840617,16.492523;2;Wałbrzych;KOBW;14;IWANCZ;Jacek Julian;Mężczyzna;Nowoczesna;50.848360 16.491741
022403;2;Kamieniec Ząbkowicki;gw;50.52115,16.910301;2;Wałbrzych;KOBW;15;BEN AMARA;Joanna Maria;Kobieta;PORP;50.519829 16.907521
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;KOBW;16;TUMIDALSKA;Marta Magdalena;Kobieta;PORP;50.778204 16.290191
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;1;SCHETYNA;Grzegorz Juliusz;Mężczyzna;PORP;51.131928 16.971051
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;2;TRACZ;Małgorzata Elżbieta;Kobieta;Zieloni;51.120018 16.984179
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;3;JAROS;Michał;Mężczyzna;PORP;51.142884 16.998611
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;4;PIECHOTA;Sławomir Jan;Mężczyzna;PORP;51.109166 16.967362
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;5;MŁYŃCZAK;Aldona Janina;Kobieta;PORP;51.127808 16.963085
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;6;AUGUSTYNOWSKA;Joanna Wiktoria;Kobieta;PORP;51.126563 17.009232
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;7;MIESZKOWSKI;Krzysztof;Mężczyzna;Nowoczesna;51.138393 16.990580
021704;3;Strzelin;gmw;50.7697595,17.075162;3;Wrocław;KOBW;8;HORODYSKA;Anna Maria;Kobieta;BEZP;50.766276 17.075259
022305;2;Kobierzyce;gw;50.960799,16.9368675;3;Wrocław;KOBW;9;WÓJCIK;Krystyna;Kobieta;BEZP;50.961961 16.940064
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;10;GÓRSKI;Michał Jakub;Mężczyzna;PORP;51.143518 17.014024
020401;3;Góra;gmw;51.6775665,16.546938;3;Wrocław;KOBW;11;ŻMIEJEWSKI;Zdzisław Michał;Mężczyzna;BEZP;51.673372 16.549098
022202;2;Wińsko;gw;51.4453885,16.6182725;3;Wrocław;KOBW;12;ADAMCZAK;Wojciech;Mężczyzna;BEZP;51.445449 16.615944
021501;1;Oława;gm;50.9574515,17.294215;3;Wrocław;KOBW;13;LESZCZYŃSKA;Anna Maria;Kobieta;PORP;50.959073 17.292193
021402;3;Bierutów;gmw;51.141544,17.5018485;3;Wrocław;KOBW;14;POLAŃSKI;Jarosław;Mężczyzna;PORP;51.142577 17.500255
021804;3;Środa Śląska;gmw;51.1660305,16.587297;3;Wrocław;KOBW;15;BURDZY;Sebastian Robert;Mężczyzna;PORP;51.165410 16.589760
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;16;MĘDYGRAŁ;Kacper Jan;Mężczyzna;PORP;51.133147 16.997945
021303;3;Milicz;gmw;51.5066955,17.2811095;3;Wrocław;KOBW;17;SIERPIŃSKI;Marek Rafał;Mężczyzna;PORP;51.509654 17.279006
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;18;ZALEWSKI;Marek Krzysztof;Mężczyzna;PORP;51.143011 16.972942
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;19;STASZEWSKI;Waldemar Zbigniew;Mężczyzna;PORP;51.128982 16.963140
022305;2;Kobierzyce;gw;50.960799,16.9368675;3;Wrocław;KOBW;20;MOŁOŃ;Radosław Tomasz;Mężczyzna;BEZP;50.958843 16.936327
022301;2;Czernica;gw;51.066266,17.2622525;3;Wrocław;KOBW;21;SOBOLAK;Anna Helena;Kobieta;BEZP;51.069767 17.259232
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;22;MAKÓWKA;Jacek Edward;Mężczyzna;członek partii politycznej: Unia Pracy;51.107649 16.973937
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;23;PIWKO;Katarzyna Anna;Kobieta;PORP;51.110151 16.996498
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;24;STANIÓW;Katarzyna;Kobieta;PORP;51.121370 16.972334
021401;1;Oleśnica;gm;51.210509,17.3860435;3;Wrocław;KOBW;25;ZELINKA;Ryszard Julian;Mężczyzna;BEZP;51.214100 17.391516
022308;3;Siechnice;gmw;51.032178,17.145507;3;Wrocław;KOBW;26;KROPSKI;Łukasz;Mężczyzna;PORP;51.038413 17.147328
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;27;GILAR;Daria;Kobieta;PORP;51.149789 16.987746
022003;3;Trzebnica;gmw;51.354735,17.1021455;3;Wrocław;KOBW;28;ŁAPIŃSKI;Marek;Mężczyzna;PORP;51.355994 17.103151
306401;1;Poznań (a);mm;52.4006265,16.90154;4;Bydgoszcz;KOBW;1;ZWIEFKA;Tadeusz Antoni;Mężczyzna;PORP;52.412642 16.899243
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;KOBW;2;OLSZEWSKI;Paweł Bartosz;Mężczyzna;PORP;53.131225 18.030202
041304;3;Więcbork;gmw;53.35109,17.4345105;4;Bydgoszcz;KOBW;3;KOZŁOWSKA;Iwona Maria;Kobieta;BEZP;53.349268 17.438402
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;KOBW;4;NITKIEWICZ;Ireneusz Michał;Mężczyzna;BEZP;53.124914 18.056598
040701;1;Inowrocław;gm;52.781695,18.250197;4;Bydgoszcz;KOBW;5;ŁOŚKO;Magdalena;Kobieta;PORP;52.788316 18.255158
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;KOBW;6;STASIŃSKI;Michał Józef;Mężczyzna;PORP;53.118501 18.047492
041409;3;Świecie;gmw;53.39653,18.452697;4;Bydgoszcz;KOBW;7;POGODA;Tadeusz Grzegorz;Mężczyzna;BEZP;53.396035 18.456266
040904;3;Strzelno;gmw;52.630618,18.1748355;4;Bydgoszcz;KOBW;8;MIKOŁAJCZAK;Marian Marek;Mężczyzna;BEZP;52.630716 18.173639
040705;3;Janikowo;gmw;52.7250715,18.101573;4;Bydgoszcz;KOBW;9;BRZEZIŃSKA;Olga;Kobieta;BEZP;52.726549 18.103092
040701;1;Inowrocław;gm;52.781695,18.250197;4;Bydgoszcz;KOBW;10;KRÓLEWICZ;Mirosław;Mężczyzna;BEZP;52.772510 18.246278
041004;2;Sadki;gw;53.1597095,17.42752;4;Bydgoszcz;KOBW;11;MŁODECKI;Juliusz Jakub;Mężczyzna;BEZP;53.157202 17.425790
040301;2;Białe Błota;gw;53.0865635,17.9028495;4;Bydgoszcz;KOBW;12;BARANOWSKI;Robert Rafał;Mężczyzna;PORP;53.086998 17.902417
040304;3;Koronowo;gmw;53.322755,17.885567;4;Bydgoszcz;KOBW;13;GLISZCZYŃSKI;Stanisław;Mężczyzna;BEZP;53.321436 17.883766
040303;2;Dobrcz;gw;53.270262,18.163243;4;Bydgoszcz;KOBW;14;AL-SHAER;Bashar;Mężczyzna;BEZP;53.267060 18.165173
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;KOBW;15;PIETRYGA;Nicole Weronika;Kobieta;BEZP;53.136352 18.041396
041606;3;Tuchola;gmw;53.6530205,17.8947395;4;Bydgoszcz;KOBW;16;KATULSKI;Jarosław Paweł;Mężczyzna;PORP;53.655626 17.891160
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;KOBW;17;BIELIŃSKA;Monika Julia;Kobieta;BEZP;53.138964 18.049676
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;KOBW;18;POPA;Paulina Barbara;Kobieta;PORP;53.123399 18.032811
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;KOBW;19;WOŹNIAK;Danuta Maria;Kobieta;BEZP;53.150308 18.042166
041408;2;Pruszcz;gw;53.3190545,18.182911;4;Bydgoszcz;KOBW;20;WĄDOŁOWSKI;Dariusz Józef;Mężczyzna;BEZP;53.322688 18.182639
040301;2;Białe Błota;gw;53.0865635,17.9028495;4;Bydgoszcz;KOBW;21;STASZAK-KOWALSKA;Radosława Maria;Kobieta;BEZP;53.083884 17.905000
041604;2;Lubiewo;gw;53.461492,17.991222;4;Bydgoszcz;KOBW;22;GALIŃSKA;Martyna Magdalena;Kobieta;BEZP;53.461046 17.994270
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;KOBW;23;MALICH;Piotr Henryk;Mężczyzna;Zieloni;53.142028 18.025796
041902;2;Gąsawa;gw;52.7606245,17.798423;4;Bydgoszcz;KOBW;24;SZCZĘSNY;Wojciech;Mężczyzna;BEZP;52.755607 17.798437
046301;1;Toruń;mm;53.014486,18.6014485;5;Toruń;KOBW;1;LENZ;Tomasz;Mężczyzna;PORP;53.009070 18.618185
046301;1;Toruń;mm;53.014486,18.6014485;5;Toruń;KOBW;2;MYRCHA;Arkadiusz;Mężczyzna;PORP;53.022620 18.608448
046301;1;Toruń;mm;53.014486,18.6014485;5;Toruń;KOBW;3;HARTWICH;Iwona;Kobieta;BEZP;53.003798 18.597988
046201;1;Grudziądz;mm;53.4724245,18.7785915;5;Toruń;KOBW;4;SZYMAŃSKI;Tomasz Józef;Mężczyzna;PORP;53.474941 18.774798
046401;1;Włocławek;mm;52.6653805,19.060831;5;Toruń;KOBW;5;ŁUCZAK;Krystian Marek;Mężczyzna;PORP;52.674574 19.064638
041506;2;Łysomice;gw;53.0995895,18.635024;5;Toruń;KOBW;6;TERMIŃSKI;Przemysław Kazimierz;Mężczyzna;BEZP;53.103230 18.636654
046401;1;Włocławek;mm;52.6653805,19.060831;5;Toruń;KOBW;7;ALABRUDZIŃSKI;Dariusz Adam;Mężczyzna;BEZP;52.668139 19.068281
040401;1;Chełmno;gm;53.352401,18.4254615;5;Toruń;KOBW;8;LUBAŃSKA;Katarzyna Anna;Kobieta;BEZP;53.355395 18.422230
041501;1;Chełmża;gm;53.192386,18.608813;5;Toruń;KOBW;9;CZERWIŃSKI;Wojciech Tomasz;Mężczyzna;BEZP;53.193443 18.608711
046301;1;Toruń;mm;53.014486,18.6014485;5;Toruń;KOBW;10;JANKOWSKI;Sylwester Tomasz;Mężczyzna;Zieloni;53.001824 18.589739
040807;3;Skępe;gmw;52.868263,19.380522;5;Toruń;KOBW;11;KOWALSKI;Jerzy;Mężczyzna;PORP;52.867247 19.380540
040101;1;Aleksandrów Kujawski;gm;52.876452,18.7004405;5;Toruń;KOBW;12;ZWIERZCHOWSKA;Lidia Urszula;Kobieta;PORP;52.873065 18.700308
046301;1;Toruń;mm;53.014486,18.6014485;5;Toruń;KOBW;13;STAŃCO-WAWRZYŃSKA;Alicja Józefa;Kobieta;BEZP;53.012446 18.618822
041205;2;Skrwilno;gw;53.0369245,19.594011;5;Toruń;KOBW;14;JASKÓLSKA;Emilia;Kobieta;BEZP;53.037027 19.594709
041505;2;Łubianka;gw;53.1410065,18.485351;5;Toruń;KOBW;15;ZALEWSKA;Barbara Agata;Kobieta;BEZP;53.141153 18.483461
040503;2;Golub-Dobrzyń;gw;53.1347305,19.101348;5;Toruń;KOBW;16;ZIÓŁKOWSKA;Grażyna Joanna;Kobieta;Zieloni;53.130318 19.100919
041503;2;Czernikowo;gw;52.9181535,18.9627605;5;Toruń;KOBW;17;GRACZYK;Mirosław Roman;Mężczyzna;PORP;52.920029 18.962724
041105;3;Piotrków Kujawski;gmw;52.53062,18.5090945;5;Toruń;KOBW;18;BOGUCKI;Sławomir Henryk;Mężczyzna;SLD;52.528174 18.511057
041104;2;Osięciny;gw;52.647409,18.7316705;5;Toruń;KOBW;19;WOJTKOWSKA;Aneta Agnieszka;Kobieta;BEZP;52.649597 18.729574
040602;2;Gruta;gw;53.4519995,18.949504;5;Toruń;KOBW;20;KOWALKOWSKA;Halina;Kobieta;BEZP;53.449566 18.948368
041509;2;Zławieś Wielka;gw;53.099382,18.334662;5;Toruń;KOBW;21;RAK;Danuta Maria;Kobieta;PORP;53.099154 18.334745
040806;2;Lipno;gw;52.813486,19.135007;5;Toruń;KOBW;22;MONTOWSKI;Paweł;Mężczyzna;BEZP;52.811319 19.134663
040603;3;Łasin;gmw;53.5275405,19.0973455;5;Toruń;KOBW;23;SZRAMOWSKI;Wacław Jan;Mężczyzna;BEZP;53.527194 19.097048
040501;1;Golub-Dobrzyń;gm;53.1122315,19.054137;5;Toruń;KOBW;24;PIOTROWSKA;Dominika Marta;Kobieta;BEZP;53.113719 19.053987
041704;2;Płużnica;gw;53.3164245,18.794441;5;Toruń;KOBW;25;SKONIECZKA;Marcin Seweryn;Mężczyzna;BEZP;53.315796 18.791619
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;1;MUCHA;Joanna;Kobieta;PORP;51.233861 22.546807
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;2;KRAWCZYK;Michał Mateusz;Mężczyzna;PORP;51.216167 22.547027
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;3;WCISŁO;Marta Anna;Kobieta;PORP;51.197531 22.570766
061409;2;Puławy;gw;51.4592885,21.8969085;6;Lublin;KOBW;4;NAKONIECZNY;Paweł Krzysztof;Mężczyzna;PORP;51.458744 21.898161
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;5;LISOWSKA;Bożena Grażyna;Kobieta;PORP;51.209730 22.561532
060701;1;Kraśnik;gm;50.943372,22.2134935;6;Lublin;KOBW;6;BABISZ;Krzysztof;Mężczyzna;PORP;50.940482 22.217478
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;7;KOMORSKI;Krzysztof;Mężczyzna;PORP;51.195111 22.575912
061003;3;Łęczna;gmw;51.3003235,22.862409;6;Lublin;KOBW;8;BOJARSKI;Krzysztof;Mężczyzna;PORP;51.304031 22.864042
060902;2;Borzechów;gw;51.080673,22.254929;6;Lublin;KOBW;9;ORGASIŃSKI;Lucjan;Mężczyzna;BEZP;51.083513 22.254768
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;10;WASILEWSKA;Bożenna;Kobieta;BEZP;51.238291 22.577322
061701;1;Świdnik (a);gm;51.2167125,22.6849365;6;Lublin;KOBW;11;BIAŁOWĄS;Waldemar Franciszek;Mężczyzna;PORP;51.210340 22.686930
061105;2;Łuków;gw;51.9399335,22.3471675;6;Lublin;KOBW;12;JUCHNIKOWSKI;Józef Stanisław;Mężczyzna;BEZP;51.938264 22.344870
060801;1;Lubartów;gm;51.4584075,22.6058695;6;Lublin;KOBW;13;GUZ;Sylwia Stanisława;Kobieta;BEZP;51.455548 22.607313
060701;1;Kraśnik;gm;50.943372,22.2134935;6;Lublin;KOBW;14;KUREK;Paweł Tomasz;Mężczyzna;Nowoczesna;50.947374 22.212320
061701;1;Świdnik (a);gm;51.2167125,22.6849365;6;Lublin;KOBW;15;SZABAŁA;Magdalena Anna;Kobieta;BEZP;51.214320 22.693251
061101;1;Łuków;gm;51.9252495,22.385424;6;Lublin;KOBW;16;TRYBOŃ;Maciej Stefan;Mężczyzna;BEZP;51.926809 22.386342
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;17;DUNECKA;Małgorzata Teresa;Kobieta;BEZP;51.233620 22.557620
060908;2;Konopnica;gw;51.2162555,22.4276795;6;Lublin;KOBW;18;KALBARCZYK;Adam Andrzej;Mężczyzna;BEZP;51.220361 22.429151
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;19;BUCZEK;Tomasz Lech;Mężczyzna;BEZP;51.237992 22.580000
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;20;HOŁDA;Joanna Sława;Kobieta;BEZP;51.222242 22.568837
060905;2;Głusk;gw;51.1714745,22.5857725;6;Lublin;KOBW;21;FATYGA;Katarzyna;Kobieta;BEZP;51.170304 22.583905
060907;2;Jastków;gw;51.294832,22.408424;6;Lublin;KOBW;22;GŁADYSZ;Krzysztof Andrzej;Mężczyzna;Nowoczesna;51.293090 22.412876
061404;3;Kazimierz Dolny;gmw;51.3258535,21.987757;6;Lublin;KOBW;23;WOJCIECHOWSKA-JĘDRZEJCZYK;Magdalena Mariola;Kobieta;Zieloni;51.325991 21.988687
061604;3;Ryki;gmw;51.6169185,21.9569845;6;Lublin;KOBW;24;MIŁOSZ;Michał Marcin;Mężczyzna;BEZP;51.613128 21.959170
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;25;AUSZ;Mariusz Grzegorz;Mężczyzna;BEZP;51.209598 22.550971
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;26;PADO;Anna Barbara;Kobieta;Nowoczesna;51.234958 22.569850
061205;3;Opole Lubelskie;gmw;51.122102,21.989043;6;Lublin;KOBW;27;SZCZUCKI;Piotr;Mężczyzna;BEZP;51.120800 21.992236
061601;1;Dęblin;gm;51.5672835,21.8743385;6;Lublin;KOBW;28;RAK;Marek;Mężczyzna;BEZP;51.568635 21.870191
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;29;WIĘCEK;Katarzyna Dorota;Kobieta;BEZP;51.242042 22.555132
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;30;JURKOWSKI;Zbigniew Wiktor;Mężczyzna;PORP;51.228991 22.575121
066101;1;Biała Podlaska;mm;52.0290345,23.1383055;7;Chełm;KOBW;1;HAIDAR;Riad;Mężczyzna;BEZP;52.023841 23.144908
060101;1;Międzyrzec Podlaski;gm;51.9810115,22.7768895;7;Chełm;KOBW;2;ŻMIJAN;Stanisław;Mężczyzna;PORP;51.978220 22.770531
060110;2;Międzyrzec Podlaski;gw;52.0181845,22.7731195;7;Chełm;KOBW;3;WRÓBLEWSKA;Kornelia Konstancja;Kobieta;BEZP;52.016171 22.774546
066201;1;Chełm;mm;51.1355835,23.489705;7;Chełm;KOBW;4;GRABCZUK;Krzysztof;Mężczyzna;PORP;51.128987 23.487476
060208;2;Księżpol;gw;50.4173955,22.776044;7;Chełm;KOBW;5;GROMADZKA;Małgorzata;Kobieta;PORP;50.416750 22.776261
066401;1;Zamość;mm;50.721398,23.248517;7;Chełm;KOBW;6;ZWOLAK;Rafał Mariusz;Mężczyzna;Nowoczesna;50.720510 23.257624
061801;1;Tomaszów Lubelski;gm;50.4478745,23.426498;7;Chełm;KOBW;7;GRAD;Mariusz;Mężczyzna;PORP;50.449395 23.427458
060401;1;Hrubieszów (c);gm;50.806795,23.890625;7;Chełm;KOBW;8;ANTONIUK;Tomasz Wojciech;Mężczyzna;PORP;50.804236 23.895947
062012;2;Sułów;gw;50.7603335,22.975768;7;Chełm;KOBW;9;PAŃCZYK;Tomasz Józef;Mężczyzna;BEZP;50.762571 22.976530
060104;2;Drelów;gw;51.9167295,22.8984465;7;Chełm;KOBW;10;JÓŹWIK;Kamil;Mężczyzna;BEZP;51.915216 22.898767
060611;2;Żółkiewka;gw;50.895208,22.8441115;7;Chełm;KOBW;11;ZAJĄC;Magdalena;Kobieta;PORP;50.898415 22.843492
061304;3;Parczew;gmw;51.600647,22.9155965;7;Chełm;KOBW;12;LAMCZYK;Grażyna Bogumiła;Kobieta;BEZP;51.597068 22.911489
061906;2;Włodawa;gw;51.531376,23.520614;7;Chełm;KOBW;13;KOWALEWSKI;Mariusz Stanisław;Mężczyzna;PORP;51.532588 23.519026
061804;2;Krynice;gw;50.5784975,23.4106655;7;Chełm;KOBW;14;KIELISZEK-WASIOŁEK;Bożena Stanisława;Kobieta;PORP;50.577301 23.409466
066101;1;Biała Podlaska;mm;52.0290345,23.1383055;7;Chełm;KOBW;15;PIETRASZKIEWICZ;Katarzyna Ewa;Kobieta;BEZP;52.028135 23.148771
066201;1;Chełm;mm;51.1355835,23.489705;7;Chełm;KOBW;16;ŻBIKOWSKA;Barbara Stefania;Kobieta;PORP;51.140354 23.495785
060601;1;Krasnystaw;gm;50.991917,23.169909;7;Chełm;KOBW;17;HUKIEWICZ;Karolina Anna;Kobieta;BEZP;50.997062 23.170076
066401;1;Zamość;mm;50.721398,23.248517;7;Chełm;KOBW;18;ĆWIKLIŃSKA;Kamila;Kobieta;PORP;50.723395 23.250469
062003;2;Komarów-Osada;gw;50.636786,23.498386;7;Chełm;KOBW;19;PELC;Katarzyna Weronika;Kobieta;PORP;50.634107 23.498115
060111;2;Piszczac;gw;51.9596145,23.383153;7;Chełm;KOBW;20;KOLASIŃSKA;Anna Maria;Kobieta;BEZP;51.963277 23.381492
060109;2;Łomazy;gw;51.898354,23.166082;7;Chełm;KOBW;21;ZARĘBSKA;Wioleta;Kobieta;BEZP;51.897408 23.165808
066401;1;Zamość;mm;50.721398,23.248517;7;Chełm;KOBW;22;RUSINEK;Antoni;Mężczyzna;PORP;50.725576 23.254370
060408;2;Werbkowice;gw;50.7204005,23.7406165;7;Chełm;KOBW;23;MUSOLF;Jan Józef;Mężczyzna;BEZP;50.722741 23.742700
146514;1;Mst Warszawa (a);mm;52.233002,21.0614195;7;Chełm;KOBW;24;ZYGARSKI;Piotr Jacek;Mężczyzna;BEZP;52.240714 21.083850
080503;3;Ośno Lubuskie;gmw;52.4501815,14.895518;8;Zielona Góra;KOBW;1;ANIŚKO;Tomasz Witold;Mężczyzna;Zieloni;52.449196 14.895777
