teryt;xteryt;gmina;typ;coord;onum;oname;komitet;nrk;nz;im;plec;partia;xcoord
022503;3;Bogatynia;gmw;50.94787,14.919586;1;Legnica;PSL;19;IMIELSKI;Mariusz Janusz;Mężczyzna;StronnictwoDemokratyczne;50.954682 14.920192
021004;2;Lubań;gw;51.1323355,15.3086855;1;Legnica;PSL;20;ŁASICA;Bartosz;Mężczyzna;PSL;51.133301 15.311121
022503;3;Bogatynia;gmw;50.94787,14.919586;1;Legnica;PSL;21;OTROCIUK;Barbara;Kobieta;PSL;50.950467 14.913520
026101;1;Jelenia Góra (a);mm;50.8501645,15.7275145;1;Legnica;PSL;22;BUKAT;Eugenia;Kobieta;BEZP;50.854912 15.716636
021604;3;Polkowice;gmw;51.498251,16.080965;1;Legnica;PSL;23;GNAT;Stanisław;Mężczyzna;BEZP;51.502091 16.084901
020602;1;Kowary;gm;50.778723,15.842766;1;Legnica;PSL;24;SUPIERZ;Leszek Józef;Mężczyzna;PSL;50.781783 15.843413
022404;2;Stoszowice;gw;50.597569,16.676565;2;Wałbrzych;PSL;1;GANCARZ;Paweł Jarosław;Mężczyzna;PSL;50.597071 16.676884
020806;3;Bystrzyca Kłodzka;gmw;50.2872735,16.637027;2;Wałbrzych;PSL;2;KOŁT;Józef;Mężczyzna;PiS;50.289170 16.641128
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;PSL;3;KWIATKOWSKA;Ewa Daniela;Kobieta;BEZP;50.784957 16.292656
020802;1;Kłodzko;gm;50.433701,16.6490345;2;Wałbrzych;PSL;4;KUCZEK;Magdalena Dorota;Kobieta;BEZP;50.430474 16.645490
020202;1;Dzierżoniów;gm;50.7291785,16.6473105;2;Wałbrzych;PSL;5;RUDNICKI;Jarosław Jerzy;Mężczyzna;BEZP;50.726152 16.648257
020808;3;Lądek-Zdrój;gmw;50.3492305,16.8419125;2;Wałbrzych;PSL;6;BONIECKA;Joanna Bogna;Kobieta;PSL;50.346784 16.846284
022105;3;Głuszyca;gmw;50.6761965,16.364084;2;Wałbrzych;PSL;7;SOKOŁOWSKA;Maria;Kobieta;PSL;50.675785 16.364660
020204;1;Piława Górna;gm;50.6828765,16.755003;2;Wałbrzych;PSL;8;DZIENDZIEL;Wacław Alojzy;Mężczyzna;PSL;50.682967 16.753233
022108;2;Walim;gw;50.7267515,16.410063;2;Wałbrzych;PSL;9;MAZUR;Paweł Mariusz;Mężczyzna;PSL;50.728174 16.409036
020804;1;Nowa Ruda;gm;50.5735,16.519743;2;Wałbrzych;PSL;10;UBIK;Jarosław Marian;Mężczyzna;PSL;50.572619 16.516232
022406;3;Ziębice;gmw;50.5820985,17.037862;2;Wałbrzych;PSL;11;WIERZBICKA-BARA;Danuta Maria;Kobieta;BEZP;50.581137 17.038780
022102;1;Jedlina-Zdrój;gm;50.7241855,16.3395575;2;Wałbrzych;PSL;12;KOWALSKA;Sylwia Edyta;Kobieta;BEZP;50.723432 16.337057
020803;1;Kudowa-Zdrój;gm;50.445798,16.268813;2;Wałbrzych;PSL;13;KARCH;Izabela Maria;Kobieta;PSL;50.444414 16.268351
020205;2;Dzierżoniów;gw;50.7258675,16.6606305;2;Wałbrzych;PSL;14;SULIKOWSKA;Natalia Weronika;Kobieta;BEZP;50.726579 16.660536
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;PSL;15;KYCIA;Radosław;Mężczyzna;PSL;50.781554 16.290287
020807;2;Kłodzko;gw;50.447015,16.668529;2;Wałbrzych;PSL;16;LONGAWA;Stanisław Tadeusz;Mężczyzna;PSL;50.448609 16.667630
022308;3;Siechnice;gmw;51.032178,17.145507;3;Wrocław;PSL;1;PROTASIEWICZ;Jacek;Mężczyzna;członek partii politycznej: Unia Europejskich Demokratów;51.032958 17.153147
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;2;ZEGAN;Maciej Adam;Mężczyzna;BEZP;51.110761 16.976849
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;3;BRONOWICKA;Joanna Barbara;Kobieta;PSL;51.154312 16.996515
021303;3;Milicz;gmw;51.5066955,17.2811095;3;Wrocław;PSL;4;DUDA;Grzegorz Tomasz;Mężczyzna;PSL;51.504341 17.279190
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;5;SOCHA;Jan;Mężczyzna;PSL;51.132983 16.995149
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;6;MALEC;Tomasz Stanisław;Mężczyzna;BEZP;51.146006 17.006981
021303;3;Milicz;gmw;51.5066955,17.2811095;3;Wrocław;PSL;7;LECH;Ryszard;Mężczyzna;BEZP;51.504714 17.287155
021408;3;Twardogóra;gmw;51.376858,17.4550385;3;Wrocław;PSL;8;SZYDEŁKO;Witold;Mężczyzna;BEZP;51.378146 17.452909
022302;2;Długołęka;gw;51.187834,17.211194;3;Wrocław;PSL;9;LITWIN;Ewa Grażyna;Kobieta;BEZP;51.189160 17.207283
022304;3;Kąty Wrocławskie;gmw;51.0333645,16.8230165;3;Wrocław;PSL;10;KURYŚ;Hieronim Stanisław;Mężczyzna;PSL;51.032659 16.816490
021704;3;Strzelin;gmw;50.7697595,17.075162;3;Wrocław;PSL;11;WARCHOLIŃSKI;Marek;Mężczyzna;PSL;50.773858 17.072544
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;12;KWIATKOWSKA-KORCZAK;Janina;Kobieta;członek partii politycznej: Unia Europejskich Demokratów;51.116186 17.004661
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;13;KUCHARSKA;Aleksandra Anna;Kobieta;członek partii politycznej: Unia Europejskich Demokratów;51.138250 16.964182
021407;3;Syców;gmw;51.298589,17.650431;3;Wrocław;PSL;14;KUŹMICZ;Łukasz Maciej;Mężczyzna;PSL;51.299760 17.653102
022203;3;Wołów;gmw;51.332311,16.6074315;3;Wrocław;PSL;15;GROCHOLSKI;Bartosz Krystian;Mężczyzna;PSL;51.331378 16.607114
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;16;MACAŁA;Łukasz Michał;Mężczyzna;BEZP;51.148168 16.978190
026101;1;Jelenia Góra (a);mm;50.8501645,15.7275145;3;Wrocław;PSL;17;SZULC;Joanna Alicja;Kobieta;PSL;50.853985 15.724313
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;18;FURDYNA;Jolanta Stanisława;Kobieta;członek partii politycznej: Unia Europejskich Demokratów;51.107809 16.999130
021501;1;Oława;gm;50.9574515,17.294215;3;Wrocław;PSL;19;ZALEWSKI;Karol Henryk;Mężczyzna;BEZP;50.960864 17.293600
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;20;BUBNICKA;Barbara Maria;Kobieta;członek partii politycznej: Unia Europejskich Demokratów;51.126426 17.011341
326301;1;Świnoujście (b);mm;53.8502035,14.31313;3;Wrocław;PSL;21;KOWALSKI;Arkadiusz Rafał;Mężczyzna;BEZP;53.847573 14.316441
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;22;MAJOCHA;Elżbieta Marta;Kobieta;członek partii politycznej: Unia Europejskich Demokratów;51.126058 16.968739
022308;3;Siechnice;gmw;51.032178,17.145507;3;Wrocław;PSL;23;SOŁTYS;Jacek Jan;Mężczyzna;BEZP;51.033902 17.139575
021001;1;Lubań;gm;51.114691,15.2808625;3;Wrocław;PSL;24;ADAMCZYK-POGORZELEC;Bożena Maria;Kobieta;BEZP;51.110196 15.275282
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;25;BARTOSZEWICZ;Urszula Agnieszka;Kobieta;PSL;51.129238 17.018971
021704;3;Strzelin;gmw;50.7697595,17.075162;3;Wrocław;PSL;26;PAWNUK;Emilia Maria;Kobieta;BEZP;50.766952 17.075771
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;27;MRÓZ-MOŻDŻONEK;Joanna Róża;Kobieta;PSL;51.118404 17.004658
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;PSL;28;ŁOPATKA;Mirosław Mieczysław;Mężczyzna;BEZP;51.116132 17.017227
040902;2;Jeziora Wielkie;gw;52.5371685,18.226247;4;Bydgoszcz;PSL;1;KURZAWA;Dariusz;Mężczyzna;PSL;52.536707 18.222600
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;PSL;2;SIKORA;Krzysztof Gustaw;Mężczyzna;BEZP;53.130194 18.044971
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;PSL;3;ŚMIGIELSKA;Klaudia;Kobieta;BEZP;53.126309 18.038838
041906;3;Żnin;gmw;52.855233,17.7169025;4;Bydgoszcz;PSL;4;KOZŁOWSKA;Zofia Władysława;Kobieta;PSL;52.857311 17.717728
040701;1;Inowrocław;gm;52.781695,18.250197;4;Bydgoszcz;PSL;5;NAWROT;Jadwiga Władysława;Kobieta;BEZP;52.778959 18.241085
040709;2;Złotniki Kujawskie;gw;52.9025615,18.093318;4;Bydgoszcz;PSL;6;BIERNACKI;Jan Kazimierz;Mężczyzna;BEZP;52.899860 18.094649
041408;2;Pruszcz;gw;53.3190545,18.182911;4;Bydgoszcz;PSL;7;KOSZOWSKI;Franciszek;Mężczyzna;PSL;53.315957 18.182733
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;PSL;8;ANKIEWICZ-JASIŃSKA;Ewa Teresa;Kobieta;BEZP;53.134397 18.022079
041406;3;Nowe;gmw;53.630423,18.674751;4;Bydgoszcz;PSL;9;KAPUSTA;Zbigniew Piotr;Mężczyzna;PSL;53.631048 18.675196
041003;3;Nakło nad Notecią;gmw;53.141937,17.648624;4;Bydgoszcz;PSL;10;MIŁOWSKI;Tomasz Edmund;Mężczyzna;PSL;53.144153 17.648519
041302;3;Sępólno Krajeńskie;gmw;53.44934,17.513002;4;Bydgoszcz;PSL;11;SOBIECHOWSKA;Hanna Jadwiga;Kobieta;PSL;53.446604 17.516472
041003;3;Nakło nad Notecią;gmw;53.141937,17.648624;4;Bydgoszcz;PSL;12;PAZDERSKA;Aleksandra Beata;Kobieta;BEZP;53.136331 17.647741
040304;3;Koronowo;gmw;53.322755,17.885567;4;Bydgoszcz;PSL;13;RÓŻAŃSKI;Krzysztof Janusz;Mężczyzna;BEZP;53.321862 17.884439
041001;3;Kcynia;gmw;53.002642,17.457661;4;Bydgoszcz;PSL;14;BAGNEROWSKI;Tomasz;Mężczyzna;PSL;53.004066 17.457181
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;PSL;15;SANKOWSKI;Paweł Maksymilian;Mężczyzna;PSL;53.117746 18.051500
040903;3;Mogilno;gmw;52.631121,17.950286;4;Bydgoszcz;PSL;16;STANEK;Aleksandra Maria;Kobieta;BEZP;52.629212 17.951491
041409;3;Świecie;gmw;53.39653,18.452697;4;Bydgoszcz;PSL;17;URBAŃSKI;Łukasz Cyprian;Mężczyzna;PSL;53.395246 18.451750
040703;3;Gniewkowo;gmw;52.884398,18.4261085;4;Bydgoszcz;PSL;18;PROCHOWNIK;Wiesława Stanisława;Kobieta;PSL;52.881653 18.428772
040306;2;Osielsko;gw;53.216458,18.055312;4;Bydgoszcz;PSL;19;ROWIŃSKI;Grzegorz Czesław;Mężczyzna;BEZP;53.213558 18.059690
041304;3;Więcbork;gmw;53.35109,17.4345105;4;Bydgoszcz;PSL;20;PAWLINA;Henryk;Mężczyzna;PSL;53.349097 17.431428
041606;3;Tuchola;gmw;53.6530205,17.8947395;4;Bydgoszcz;PSL;21;SŁOMA;Jarosław Jan;Mężczyzna;BEZP;53.650242 17.890663
040301;2;Białe Błota;gw;53.0865635,17.9028495;4;Bydgoszcz;PSL;22;ŁĄCZNA;Kamila Tatiana;Kobieta;BEZP;53.091451 17.904235
041902;2;Gąsawa;gw;52.7606245,17.798423;4;Bydgoszcz;PSL;23;SUPERCZYŃSKI;Jacek;Mężczyzna;PSL;52.764112 17.801182
040303;2;Dobrcz;gw;53.270262,18.163243;4;Bydgoszcz;PSL;24;MES;Ewa Monika;Kobieta;PSL;53.272139 18.161485
040201;1;Brodnica;gm;53.2579615,19.406477;5;Toruń;PSL;1;SZRAMKA;Paweł;Mężczyzna;BEZP;53.254004 19.411005
040209;2;Świedziebnia;gw;53.1306,19.579063;5;Toruń;PSL;2;SOSNOWSKI;Zbigniew;Mężczyzna;PSL;53.128225 19.576293
040601;2;Grudziądz;gw;53.4864995,18.744471;5;Toruń;PSL;3;DZIĘCIOŁ;Janusz Andrzej;Mężczyzna;BEZP;53.488748 18.743153
041509;2;Zławieś Wielka;gw;53.099382,18.334662;5;Toruń;PSL;4;ZAKRZEWSKA;Edyta Lidia;Kobieta;PSL;53.098594 18.335376
046401;1;Włocławek;mm;52.6653805,19.060831;5;Toruń;PSL;5;KIERZKOWSKA;Ewa Sławomira;Kobieta;PSL;52.656255 19.063100
046301;1;Toruń;mm;53.014486,18.6014485;5;Toruń;PSL;6;KACZAN;Damian Rafał;Mężczyzna;BEZP;53.022566 18.608951
040502;2;Ciechocin;gw;53.0448485,18.9211435;5;Toruń;PSL;7;OKRUCIŃSKI;Marcin;Mężczyzna;BEZP;53.043169 18.919422
040104;2;Aleksandrów Kujawski;gw;52.8656105,18.6652385;5;Toruń;PSL;8;KICIAK-KUCHARSKA;Magdalena;Kobieta;PSL;52.867961 18.662710
041507;2;Obrowo;gw;52.977173,18.8355385;5;Toruń;PSL;9;GROSS;Andrzej Ignacy;Mężczyzna;PSL;52.974706 18.836881
041804;3;Brześć Kujawski;gmw;52.628065,18.8940735;5;Toruń;PSL;10;NAJBERG;Jarosław Przemysław;Mężczyzna;BEZP;52.627323 18.894795
041104;2;Osięciny;gw;52.647409,18.7316705;5;Toruń;PSL;11;STANISZEWSKI;Sławomir Franciszek;Mężczyzna;PSL;52.648573 18.727649
046301;1;Toruń;mm;53.014486,18.6014485;5;Toruń;PSL;12;KUBCZAK-KOSICKA;Anna Maria;Kobieta;PSL;53.013033 18.610333
040402;2;Chełmno;gw;53.345673,18.4844165;5;Toruń;PSL;13;KUBACKI;Bartosz Damian;Mężczyzna;PSL;53.348410 18.487439
040504;3;Kowalewo Pomorskie;gmw;53.1457995,18.8707205;5;Toruń;PSL;14;RACHUBIŃSKA;Marzena Ewa;Kobieta;BEZP;53.146505 18.872027
041504;2;Lubicz;gw;53.0405415,18.771044;5;Toruń;PSL;15;SŁOWIK;Sławomir;Mężczyzna;BEZP;53.043173 18.772773
040401;1;Chełmno;gm;53.352401,18.4254615;5;Toruń;PSL;16;BARYŁO;Angelika Monika;Kobieta;BEZP;53.355579 18.422354
046201;1;Grudziądz;mm;53.4724245,18.7785915;5;Toruń;PSL;17;OWCZARZ;Andrzej;Mężczyzna;PSL;53.476784 18.782483
041806;3;Chodecz;gmw;52.3938385,19.0247415;5;Toruń;PSL;18;WARSZAWSKA;Danuta Ewa;Kobieta;PSL;52.393025 19.026206
041202;2;Brzuze;gw;53.054551,19.259646;5;Toruń;PSL;19;MAMROT;Przemysław;Mężczyzna;BEZP;53.054983 19.261080
041701;1;Wąbrzeźno;gm;53.2783555,18.9523935;5;Toruń;PSL;20;MATUSZEWSKA;Marika Katarzyna;Kobieta;BEZP;53.277800 18.954885
046301;1;Toruń;mm;53.014486,18.6014485;5;Toruń;PSL;21;ŁUCZAK;Tomasz;Mężczyzna;PSL;53.017657 18.604693
046201;1;Grudziądz;mm;53.4724245,18.7785915;5;Toruń;PSL;22;PASTUSZKA;Anna;Kobieta;PSL;53.475403 18.781280
046401;1;Włocławek;mm;52.6653805,19.060831;5;Toruń;PSL;23;KWAPIŃSKI;Witold;Mężczyzna;PSL;52.666815 19.051487
040805;2;Kikół;gw;52.9226135,19.112445;5;Toruń;PSL;24;BUDZIŃSKA;Joanna;Kobieta;BEZP;52.926708 19.111765
041508;2;Wielka Nieszawka;gw;52.948822,18.541957;5;Toruń;PSL;25;CZARNECKI;Krzysztof;Mężczyzna;PSL;52.946699 18.543196
040805;2;Kikół;gw;52.9226135,19.112445;5;Toruń;PSL;26;BARANOWSKI;Krzysztof;Mężczyzna;PSL;52.919526 19.114449
060908;2;Konopnica;gw;51.2162555,22.4276795;6;Lublin;PSL;1;ŁOPATA;Jan Zbigniew;Mężczyzna;PSL;51.216048 22.426329
060701;1;Kraśnik;gm;50.943372,22.2134935;6;Lublin;PSL;2;KOS;Marek;Mężczyzna;PSL;50.944912 22.217592
060911;2;Niemce;gw;51.3455235,22.559587;6;Lublin;PSL;3;SMOLARZ;Henryk Józef;Mężczyzna;PSL;51.346552 22.560771
061604;3;Ryki;gmw;51.6169185,21.9569845;6;Lublin;PSL;4;KAPUSTA;Grzegorz Krzysztof;Mężczyzna;PSL;51.617627 21.962756
061109;2;Trzebieszów;gw;51.9979775,22.534685;6;Lublin;PSL;5;KRZĘCIO;Dariusz Maksymilian;Mężczyzna;BEZP;52.000909 22.534183
061402;2;Baranów;gw;51.5412125,22.16774;6;Lublin;PSL;6;RZETELSKI;Piotr Sławomir;Mężczyzna;PSL;51.538957 22.166654
061203;2;Karczmiska;gw;51.244613,21.9983515;6;Lublin;PSL;7;RODZIK;Zenon Jerzy;Mężczyzna;BEZP;51.244313 21.999859
060801;1;Lubartów;gm;51.4584075,22.6058695;6;Lublin;PSL;8;SZYSZKO;Grzegorz Stanisław;Mężczyzna;BEZP;51.463073 22.602873
061107;2;Stanin;gw;51.891302,22.188815;6;Lublin;PSL;9;KOPEĆ;Marek;Mężczyzna;PSL;51.890104 22.190701
061703;3;Piaski;gmw;51.130473,22.805302;6;Lublin;PSL;10;KOŁODZIEJCZYK;Dariusz Stanisław;Mężczyzna;BEZP;51.132773 22.806797
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;PSL;11;NIEZGODA;Marceli Mateusz;Mężczyzna;PSL;51.211701 22.579136
061602;2;Kłoczew;gw;51.7388015,21.965414;6;Lublin;PSL;12;KUCHARCZYK;Karolina;Kobieta;BEZP;51.736634 21.963379
060704;2;Gościeradów;gw;50.864935,22.007115;6;Lublin;PSL;13;DUDZIŃSKA;Edyta Agnieszka;Kobieta;BEZP;50.864301 22.007056
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;PSL;14;BEDNARSKI;Jerzy Włodzimierz;Mężczyzna;PSL;51.217989 22.575800
060905;2;Głusk;gw;51.1714745,22.5857725;6;Lublin;PSL;15;GRZYWACZEWSKA;Anna;Kobieta;PSL;51.170790 22.585226
060505;3;Janów Lubelski;gmw;50.6617305,22.392082;6;Lublin;PSL;16;SZMIDT;Anna;Kobieta;PSL;50.658180 22.388409
060801;1;Lubartów;gm;51.4584075,22.6058695;6;Lublin;PSL;17;FRANCZAK;Eliza Agata;Kobieta;PSL;51.452012 22.604494
061410;2;Wąwolnica;gw;51.300749,22.117744;6;Lublin;PSL;18;CHOCHOWSKI;Krzysztof Kamil;Mężczyzna;PSL;51.303381 22.117570
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;PSL;19;STANIBUŁA;Daniel;Mężczyzna;BEZP;51.224654 22.574216
061202;3;Józefów nad Wisłą;gmw;51.022395,21.91623;6;Lublin;PSL;20;PIĄTEK;Marlena;Kobieta;BEZP;51.021562 21.914863
060708;3;Urzędów;gmw;51.0110935,22.1383005;6;Lublin;PSL;21;MISIASZEK;Magdalena;Kobieta;PSL;51.010946 22.139572
061701;1;Świdnik (a);gm;51.2167125,22.6849365;6;Lublin;PSL;22;KASPRZAK;Renata Jolanta;Kobieta;BEZP;51.208843 22.683324
061601;1;Dęblin;gm;51.5672835,21.8743385;6;Lublin;PSL;23;DRĄŻYK-ŚWITAJ;Urszula Monika;Kobieta;BEZP;51.563329 21.873953
061003;3;Łęczna;gmw;51.3003235,22.862409;6;Lublin;PSL;24;BUJAK;Małgorzata;Kobieta;PSL;51.295099 22.864650
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;PSL;25;WDOWIAK;Magdalena Maria;Kobieta;PSL;51.238320 22.568252
061408;3;Nałęczów;gmw;51.308736,22.239298;6;Lublin;PSL;26;WILK;Jacek Andrzej;Mężczyzna;BEZP;51.310950 22.239973
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;PSL;27;RUDNIK;Henryk Jan;Mężczyzna;PSL;51.229755 22.539019
061104;2;Krzywda;gw;51.7835825,22.124871;6;Lublin;PSL;28;KOT;Barbara;Kobieta;BEZP;51.785630 22.123018
061401;1;Puławy;gm;51.4265835,21.977061;6;Lublin;PSL;29;ODROBIŃSKA;Aneta;Kobieta;BEZP;51.429235 21.970867
061003;3;Łęczna;gmw;51.3003235,22.862409;6;Lublin;PSL;30;SŁOWIK;Daniel;Mężczyzna;PSL;51.300713 22.867073
066401;1;Zamość;mm;50.721398,23.248517;7;Chełm;PSL;1;SACHAJKO;Jarosław;Mężczyzna;BEZP;50.720279 23.250761
062006;2;Miączyn;gw;50.7393895,23.552408;7;Chełm;PSL;2;BRATKOWSKI;Arkadiusz Tomasz;Mężczyzna;PSL;50.740800 23.554739
060101;1;Międzyrzec Podlaski;gm;51.9810115,22.7768895;7;Chełm;PSL;3;LITWINIUK;Przemysław;Mężczyzna;PSL;51.978134 22.770740
060203;2;Biłgoraj;gw;50.5543465,22.6728855;7;Chełm;PSL;4;RÓŻYŃSKI;Wiesław Marian;Mężczyzna;PSL;50.554163 22.674799
060309;2;Ruda-Huta;gw;51.2225115,23.6187835;7;Chełm;PSL;5;SMAL;Kazimierz;Mężczyzna;PSL;51.220652 23.618807
061901;1;Włodawa;gm;51.541286,23.533696;7;Chełm;PSL;6;ROMAŃCZUK;Andrzej;Mężczyzna;PSL;51.542760 23.536639
061501;1;Radzyń Podlaski;gm;51.7768375,22.6263695;7;Chełm;PSL;7;SZYMALA;Anna;Kobieta;PSL;51.776707 22.624963
061810;2;Telatyn;gw;50.5311735,23.8799535;7;Chełm;PSL;8;KOWALCZYK;Jan Franciszek;Mężczyzna;PSL;50.533522 23.880963
060404;2;Hrubieszów;gw;50.8151225,23.9274595;7;Chełm;PSL;9;WIŚNIEWSKA;Anna;Kobieta;PSL;50.813838 23.925796
066101;1;Biała Podlaska;mm;52.0290345,23.1383055;7;Chełm;PSL;10;SUSZCZYŃSKI;Sławomir Jan;Mężczyzna;BEZP;52.033518 23.142176
066101;1;Biała Podlaska;mm;52.0290345,23.1383055;7;Chełm;PSL;11;MALESA;Marzena Jolanta;Kobieta;BEZP;52.034973 23.141193
060610;2;Siennica Różana;gw;51.008476,23.3346675;7;Chełm;PSL;12;CZUBA;Agnieszka Renata;Kobieta;PSL;51.008360 23.335179
066401;1;Zamość;mm;50.721398,23.248517;7;Chełm;PSL;13;PIWKO;Karolina;Kobieta;BEZP;50.715214 23.251448
062008;2;Radecznica;gw;50.6933115,22.8296945;7;Chełm;PSL;14;WYPYCH;Teodora;Kobieta;BEZP;50.693832 22.827045
066401;1;Zamość;mm;50.721398,23.248517;7;Chełm;PSL;15;STANIBUŁA;Ryszard Zbigniew;Mężczyzna;BEZP;50.725058 23.256675
060307;2;Leśniowice;gw;51.001569,23.500717;7;Chełm;PSL;16;FORNAL;Mirosława Teresa;Kobieta;BEZP;50.999523 23.498359
060401;1;Hrubieszów (c);gm;50.806795,23.890625;7;Chełm;PSL;17;KAMIŃSKA;Irena;Kobieta;BEZP;50.812256 23.887802
060207;3;Józefów;gmw;50.4937935,23.0681425;7;Chełm;PSL;18;NOWAK;Teresa;Kobieta;PSL;50.492142 23.067330
061507;2;Ulan-Majorat;gw;51.8391575,22.4655885;7;Chełm;PSL;19;KOCZKODAJ;Bartosz;Mężczyzna;BEZP;51.837298 22.465700
061801;1;Tomaszów Lubelski;gm;50.4478745,23.426498;7;Chełm;PSL;20;DZIUBA;Anna Bożena;Kobieta;PSL;50.448752 23.422537
066101;1;Biała Podlaska;mm;52.0290345,23.1383055;7;Chełm;PSL;21;SIEMAKOWICZ;Grzegorz;Mężczyzna;PSL;52.024735 23.130509
060109;2;Łomazy;gw;51.898354,23.166082;7;Chełm;PSL;22;WILBIK;Marek;Mężczyzna;BEZP;51.901492 23.167670
060611;2;Żółkiewka;gw;50.895208,22.8441115;7;Chełm;PSL;23;NOSEK;Sławomir Paweł;Mężczyzna;PSL;50.898686 22.845771
061304;3;Parczew;gmw;51.600647,22.9155965;7;Chełm;PSL;24;ZIELIŃSKI;Janusz;Mężczyzna;PSL;51.603554 22.910679
086201;1;Zielona Góra (a);mm;51.9277125,15.5215805;8;Zielona Góra;PSL;1;FEDAK;Jolanta Beata;Kobieta;PSL;51.927479 15.533993
080604;3;Strzelce Krajeńskie;gmw;52.904419,15.485977;8;Zielona Góra;PSL;2;ŚWIREPO;Jan;Mężczyzna;PSL;52.904380 15.490209
