teryt;xteryt;gmina;typ;coord;onum;oname;komitet;nrk;nz;im;plec;partia;xcoord
022305;2;Kobierzyce;gw;50.960799,16.9368675;3;Wrocław;KOBW;9;WÓJCIK;Krystyna;Kobieta;BEZP;50.961961 16.940064
021501;1;Oława;gm;50.9574515,17.294215;3;Wrocław;KOBW;13;LESZCZYŃSKA;Anna Maria;Kobieta;PORP;50.959073 17.292193
022301;2;Czernica;gw;51.066266,17.2622525;3;Wrocław;KOBW;21;SOBOLAK;Anna Helena;Kobieta;BEZP;51.069767 17.259232
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;23;PIWKO;Katarzyna Anna;Kobieta;PORP;51.110151 16.996498
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;24;STANIÓW;Katarzyna;Kobieta;PORP;51.121370 16.972334
026401;1;Wrocław (a);mm;51.1261165,16.991816;3;Wrocław;KOBW;27;GILAR;Daria;Kobieta;PORP;51.149789 16.987746
041304;3;Więcbork;gmw;53.35109,17.4345105;4;Bydgoszcz;KOBW;3;KOZŁOWSKA;Iwona Maria;Kobieta;BEZP;53.349268 17.438402
040701;1;Inowrocław;gm;52.781695,18.250197;4;Bydgoszcz;KOBW;5;ŁOŚKO;Magdalena;Kobieta;PORP;52.788316 18.255158
040705;3;Janikowo;gmw;52.7250715,18.101573;4;Bydgoszcz;KOBW;9;BRZEZIŃSKA;Olga;Kobieta;BEZP;52.726549 18.103092
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;KOBW;15;PIETRYGA;Nicole Weronika;Kobieta;BEZP;53.136352 18.041396
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;KOBW;17;BIELIŃSKA;Monika Julia;Kobieta;BEZP;53.138964 18.049676
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;KOBW;18;POPA;Paulina Barbara;Kobieta;PORP;53.123399 18.032811
046101;1;Bydgoszcz (a);mm;53.129727,18.038169;4;Bydgoszcz;KOBW;19;WOŹNIAK;Danuta Maria;Kobieta;BEZP;53.150308 18.042166
040301;2;Białe Błota;gw;53.0865635,17.9028495;4;Bydgoszcz;KOBW;21;STASZAK-KOWALSKA;Radosława Maria;Kobieta;BEZP;53.083884 17.905000
041604;2;Lubiewo;gw;53.461492,17.991222;4;Bydgoszcz;KOBW;22;GALIŃSKA;Martyna Magdalena;Kobieta;BEZP;53.461046 17.994270
046301;1;Toruń;mm;53.014486,18.6014485;5;Toruń;KOBW;3;HARTWICH;Iwona;Kobieta;BEZP;53.003798 18.597988
040401;1;Chełmno;gm;53.352401,18.4254615;5;Toruń;KOBW;8;LUBAŃSKA;Katarzyna Anna;Kobieta;BEZP;53.355395 18.422230
040101;1;Aleksandrów Kujawski;gm;52.876452,18.7004405;5;Toruń;KOBW;12;ZWIERZCHOWSKA;Lidia Urszula;Kobieta;PORP;52.873065 18.700308
046301;1;Toruń;mm;53.014486,18.6014485;5;Toruń;KOBW;13;STAŃCO-WAWRZYŃSKA;Alicja Józefa;Kobieta;BEZP;53.012446 18.618822
041205;2;Skrwilno;gw;53.0369245,19.594011;5;Toruń;KOBW;14;JASKÓLSKA;Emilia;Kobieta;BEZP;53.037027 19.594709
041505;2;Łubianka;gw;53.1410065,18.485351;5;Toruń;KOBW;15;ZALEWSKA;Barbara Agata;Kobieta;BEZP;53.141153 18.483461
040503;2;Golub-Dobrzyń;gw;53.1347305,19.101348;5;Toruń;KOBW;16;ZIÓŁKOWSKA;Grażyna Joanna;Kobieta;Zieloni;53.130318 19.100919
041104;2;Osięciny;gw;52.647409,18.7316705;5;Toruń;KOBW;19;WOJTKOWSKA;Aneta Agnieszka;Kobieta;BEZP;52.649597 18.729574
040602;2;Gruta;gw;53.4519995,18.949504;5;Toruń;KOBW;20;KOWALKOWSKA;Halina;Kobieta;BEZP;53.449566 18.948368
041509;2;Zławieś Wielka;gw;53.099382,18.334662;5;Toruń;KOBW;21;RAK;Danuta Maria;Kobieta;PORP;53.099154 18.334745
040501;1;Golub-Dobrzyń;gm;53.1122315,19.054137;5;Toruń;KOBW;24;PIOTROWSKA;Dominika Marta;Kobieta;BEZP;53.113719 19.053987
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;1;MUCHA;Joanna;Kobieta;PORP;51.233861 22.546807
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;3;WCISŁO;Marta Anna;Kobieta;PORP;51.197531 22.570766
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;5;LISOWSKA;Bożena Grażyna;Kobieta;PORP;51.209730 22.561532
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;10;WASILEWSKA;Bożenna;Kobieta;BEZP;51.238291 22.577322
060801;1;Lubartów;gm;51.4584075,22.6058695;6;Lublin;KOBW;13;GUZ;Sylwia Stanisława;Kobieta;BEZP;51.455548 22.607313
061701;1;Świdnik (a);gm;51.2167125,22.6849365;6;Lublin;KOBW;15;SZABAŁA;Magdalena Anna;Kobieta;BEZP;51.214320 22.693251
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;17;DUNECKA;Małgorzata Teresa;Kobieta;BEZP;51.233620 22.557620
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;20;HOŁDA;Joanna Sława;Kobieta;BEZP;51.222242 22.568837
060905;2;Głusk;gw;51.1714745,22.5857725;6;Lublin;KOBW;21;FATYGA;Katarzyna;Kobieta;BEZP;51.170304 22.583905
061404;3;Kazimierz Dolny;gmw;51.3258535,21.987757;6;Lublin;KOBW;23;WOJCIECHOWSKA-JĘDRZEJCZYK;Magdalena Mariola;Kobieta;Zieloni;51.325991 21.988687
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;26;PADO;Anna Barbara;Kobieta;Nowoczesna;51.234958 22.569850
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;29;WIĘCEK;Katarzyna Dorota;Kobieta;BEZP;51.242042 22.555132
060110;2;Międzyrzec Podlaski;gw;52.0181845,22.7731195;7;Chełm;KOBW;3;WRÓBLEWSKA;Kornelia Konstancja;Kobieta;BEZP;52.016171 22.774546
060208;2;Księżpol;gw;50.4173955,22.776044;7;Chełm;KOBW;5;GROMADZKA;Małgorzata;Kobieta;PORP;50.416750 22.776261
060611;2;Żółkiewka;gw;50.895208,22.8441115;7;Chełm;KOBW;11;ZAJĄC;Magdalena;Kobieta;PORP;50.898415 22.843492
061304;3;Parczew;gmw;51.600647,22.9155965;7;Chełm;KOBW;12;LAMCZYK;Grażyna Bogumiła;Kobieta;BEZP;51.597068 22.911489
061804;2;Krynice;gw;50.5784975,23.4106655;7;Chełm;KOBW;14;KIELISZEK-WASIOŁEK;Bożena Stanisława;Kobieta;PORP;50.577301 23.409466
066101;1;Biała Podlaska;mm;52.0290345,23.1383055;7;Chełm;KOBW;15;PIETRASZKIEWICZ;Katarzyna Ewa;Kobieta;BEZP;52.028135 23.148771
066201;1;Chełm;mm;51.1355835,23.489705;7;Chełm;KOBW;16;ŻBIKOWSKA;Barbara Stefania;Kobieta;PORP;51.140354 23.495785
060601;1;Krasnystaw;gm;50.991917,23.169909;7;Chełm;KOBW;17;HUKIEWICZ;Karolina Anna;Kobieta;BEZP;50.997062 23.170076
066401;1;Zamość;mm;50.721398,23.248517;7;Chełm;KOBW;18;ĆWIKLIŃSKA;Kamila;Kobieta;PORP;50.723395 23.250469
062003;2;Komarów-Osada;gw;50.636786,23.498386;7;Chełm;KOBW;19;PELC;Katarzyna Weronika;Kobieta;PORP;50.634107 23.498115
060111;2;Piszczac;gw;51.9596145,23.383153;7;Chełm;KOBW;20;KOLASIŃSKA;Anna Maria;Kobieta;BEZP;51.963277 23.381492
060109;2;Łomazy;gw;51.898354,23.166082;7;Chełm;KOBW;21;ZARĘBSKA;Wioleta;Kobieta;BEZP;51.897408 23.165808
080104;2;Kłodawa;gw;52.832065,15.256759;8;Zielona Góra;KOBW;3;SIBIŃSKA;Krystyna Mieczysława;Kobieta;PORP;52.834864 15.251091
080802;2;Łagów;gw;52.28664,15.2485395;8;Zielona Góra;KOBW;4;OSOS;Katarzyna;Kobieta;PORP;52.288707 15.246043
081007;3;Szprotawa;gmw;51.5700065,15.595512;8;Zielona Góra;KOBW;10;BRODZIŃSKA;Cecylia;Kobieta;PORP;51.565911 15.595610
086201;1;Zielona Góra (a);mm;51.9277125,15.5215805;8;Zielona Góra;KOBW;12;MAGDZIAREK;Krystyna Maria;Kobieta;Nowoczesna;51.936117 15.520340
080705;3;Torzym;gmw;52.308189,15.055646;8;Zielona Góra;KOBW;14;WDOWIAK;Agata Małgorzata;Kobieta;BEZP;52.308464 15.054969
080901;3;Babimost;gmw;52.153774,15.801631;8;Zielona Góra;KOBW;16;JĄGOWSKA;Alina Wanda;Kobieta;PORP;52.152118 15.800733
080704;3;Sulęcin;gmw;52.4368815,15.2099715;8;Zielona Góra;KOBW;18;MALINOWSKA;Danuta Teresa;Kobieta;PORP;52.433343 15.211967
080805;3;Świebodzin;gmw;52.2428495,15.528422;8;Zielona Góra;KOBW;22;KOZAK;Elżbieta;Kobieta;BEZP;52.242181 15.530761
080404;3;Kożuchów;gmw;51.764818,15.581407;8;Zielona Góra;KOBW;23;KANIEWSKA;Jolanta Teresa;Kobieta;PORP;51.766604 15.584318
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;KOBW;3;ŚLEDZIŃSKA-KATARASIŃSKA;Iwona Elżbieta;Kobieta;PORP;51.804305 19.483491
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;KOBW;4;NIEMCZYK;Małgorzata Barbara;Kobieta;PORP;51.775619 19.486407
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;KOBW;7;KOBYLIŃSKA;Agata;Kobieta;BEZP;51.789024 19.481651
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;KOBW;8;GAŁKIEWICZ;Magdalena Anna;Kobieta;Zieloni;51.766964 19.460732
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;KOBW;11;CHOJNACKA-DURAJ;Justyna Maria;Kobieta;PORP;51.771427 19.455734
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;KOBW;12;MAMULSKA;Monika Joanna;Kobieta;BEZP;51.783195 19.455230
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;KOBW;13;MAJCHRZAK;Antonina;Kobieta;PORP;51.773507 19.500270
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;KOBW;14;CABAN-PIASKOWSKA;Katarzyna Paulina;Kobieta;Nowoczesna;51.751835 19.493764
102105;2;Rogów;gw;51.832859,19.8688755;9;Łódź;KOBW;15;NOWAK;Renata Anna;Kobieta;PORP;51.834477 19.867638
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;KOBW;18;RAHNEMA-BAJ;Niloufar;Kobieta;PORP;51.769502 19.486281
100611;3;Tuszyn;gmw;51.576555,19.5385165;9;Łódź;KOBW;19;KRAWCZYK;Maria Teresa;Kobieta;PORP;51.575901 19.535510
101201;1;Radomsko;gm;51.071194,19.442784;10;Piotrków Trybunalski;KOBW;2;SPÓLNICKA;Magdalena Sylwia;Kobieta;PORP;51.065418 19.439141
106301;1;Skierniewice;mm;51.958073,20.169118;10;Piotrków Trybunalski;KOBW;3;RUTKOWSKA;Dorota;Kobieta;PORP;51.958494 20.165915
101601;1;Tomaszów Mazowiecki;gm;51.520598,20.0259495;10;Piotrków Trybunalski;KOBW;4;KLATKA;Barbara Ewa;Kobieta;PORP;51.514122 20.028295
101304;2;Rawa Mazowiecka;gw;51.7757815,20.2302625;10;Piotrków Trybunalski;KOBW;8;KUBA;Elżbieta Ewa;Kobieta;BEZP;51.774059 20.233629
101008;2;Rozprza;gw;51.3047725,19.682609;10;Piotrków Trybunalski;KOBW;11;LISTWOŃ;Anna Renata;Kobieta;Nowoczesna;51.303744 19.685513
101504;2;Kowiesy;gw;51.8981045,20.418704;10;Piotrków Trybunalski;KOBW;15;WOLIŃSKA;Sylwia;Kobieta;BEZP;51.898179 20.418842
101602;2;Będków;gw;51.582735,19.774853;10;Piotrków Trybunalski;KOBW;17;PONIATOWSKA;Ewa Justyna;Kobieta;BEZP;51.583173 19.773542
106201;1;Piotrków Trybunalski;mm;51.4129525,19.716625;10;Piotrków Trybunalski;KOBW;18;WĘŻYK-GŁOWACKA;Marlena Irena;Kobieta;PORP;51.415906 19.725616
102004;3;Aleksandrów Łódzki;gmw;51.827673,19.247915;11;Sieradz;KOBW;3;HANAJCZYK;Agnieszka Małgorzata;Kobieta;PORP;51.833158 19.248324
106101;1;Łódź (a);mm;51.77348,19.4804095;11;Sieradz;KOBW;10;LEWANDOWSKA;Iwona Elżbieta;Kobieta;Nowoczesna;51.798609 19.489047
100302;3;Łask;gmw;51.617829,19.1406915;11;Sieradz;KOBW;11;WRÓBEL;Katarzyna Renata;Kobieta;PORP;51.620350 19.143201
102001;1;Głowno;gm;51.962008,19.714174;11;Sieradz;KOBW;12;STRUMIAN;Edyta Grażyna;Kobieta;PORP;51.960230 19.715440
106101;1;Łódź (a);mm;51.77348,19.4804095;11;Sieradz;KOBW;15;LIPIŃSKA;Anna;Kobieta;Zieloni;51.793209 19.460965
100201;1;Kutno;gm;52.2222815,19.3711305;11;Sieradz;KOBW;16;MATUSIAK;Karolina Daria;Kobieta;BEZP;52.217704 19.379788
100806;2;Lutomiersk;gw;51.770299,19.154555;11;Sieradz;KOBW;17;ZIELIŃSKA;Beata Maria;Kobieta;BEZP;51.769812 19.153366
101103;3;Poddębice;gmw;51.8871105,18.9015745;11;Sieradz;KOBW;19;JESIONOWSKA;Barbara Maria;Kobieta;PORP;51.889456 18.906274
101901;1;Zduńska Wola;gm;51.5952275,18.9647825;11;Sieradz;KOBW;21;WOLNA;Katarzyna Kinga;Kobieta;BEZP;51.597762 18.959432
101803;2;Galewice;gw;51.384022,18.279448;11;Sieradz;KOBW;22;OKOŃ-WYDER;Nina Barbara;Kobieta;BEZP;51.384968 18.276606
102004;3;Aleksandrów Łódzki;gmw;51.827673,19.247915;11;Sieradz;KOBW;24;GRABARCZYK;Małgorzata Iwona;Kobieta;PORP;51.832772 19.248640
121304;3;Kęty;gmw;49.910487,19.2366085;12;Kraków;KOBW;1;NIEDZIELA;Dorota;Kobieta;PORP;49.914549 19.233707
121801;3;Andrychów;gmw;49.8228685,19.365986;12;Kraków;KOBW;6;WĄTROBA;Ewa Beata;Kobieta;BEZP;49.821540 19.365470
120903;3;Myślenice;gmw;49.8561495,19.945392;12;Kraków;KOBW;9;WINCENCIAK-WALAS;Ewa Magdalena;Kobieta;Nowoczesna;49.853428 19.950661
121303;3;Chełmek;gmw;50.090314,19.2518835;12;Kraków;KOBW;10;SKOWROŃSKA;Kinga Agnieszka;Kobieta;Nowoczesna;50.086793 19.253433
121302;3;Brzeszcze;gmw;49.9778435,19.146577;12;Kraków;KOBW;12;BLIŹNIAK;Katarzyna Elżbieta;Kobieta;Nowoczesna;49.980169 19.148865
120302;2;Babice;gw;50.063753,19.44647;12;Kraków;KOBW;15;MIRANOWICZ;Maria Wiesława;Kobieta;BEZP;50.062862 19.449550
121207;3;Wolbrom;gmw;50.3899255,19.7446295;13;Kraków;KOBW;4;GĄDEK;Lidia Stanisława;Kobieta;PORP;50.386669 19.745907
120606;3;Krzeszowice;gmw;50.131875,19.618778;13;Kraków;KOBW;5;MAREK;Dorota;Kobieta;PORP;50.133229 19.618986
126101;1;Kraków (a);mm;50.046894,20.0048255;13;Kraków;KOBW;9;WODYŃSKA;Marta Agnieszka;Kobieta;PORP;50.076032 19.994139
126101;1;Kraków (a);mm;50.046894,20.0048255;13;Kraków;KOBW;11;SZCZEPAŃSKA;Alicja Anna;Kobieta;BEZP;50.055396 20.034564
126101;1;Kraków (a);mm;50.046894,20.0048255;13;Kraków;KOBW;14;NOWAK;Edyta Liliana;Kobieta;PORP;50.026410 20.005793
126101;1;Kraków (a);mm;50.046894,20.0048255;13;Kraków;KOBW;19;MAJCHER-LEGAWIEC;Urszula Elżbieta;Kobieta;BEZP;50.082176 20.009820
126101;1;Kraków (a);mm;50.046894,20.0048255;13;Kraków;KOBW;22;WĘGRZYN;Ewelina Teresa;Kobieta;Nowoczesna;50.054268 20.027847
121204;2;Klucze;gw;50.365435,19.5705365;13;Kraków;KOBW;23;PILCH-KOCJAN;Marzena Dorota;Kobieta;PORP;50.364969 19.566122
126201;1;Nowy Sącz;mm;49.610243,20.70664;13;Kraków;KOBW;26;IWANICKA;Maria;Kobieta;BEZP;49.616846 20.700168
126101;1;Kraków (a);mm;50.046894,20.0048255;13;Kraków;KOBW;27;STRZELECKA;Maria Małgorzata;Kobieta;PORP;50.068310 20.029119
121705;2;Poronin;gw;49.295404,20.0045625;14;Nowy Sącz;KOBW;1;MARCZUŁAJTIS-WALCZAK;Jagna Kinga;Kobieta;PORP;49.295846 20.008384
121705;2;Poronin;gw;49.295404,20.0045625;14;Nowy Sącz;KOBW;3;FOGLER;Marta Halina;Kobieta;PORP;49.296156 20.007151
126201;1;Nowy Sącz;mm;49.610243,20.70664;14;Nowy Sącz;KOBW;5;RUCHAŁA;Elżbieta Joanna;Kobieta;Nowoczesna;49.618220 20.712171
121101;1;Nowy Targ;gm;49.489279,20.044284;14;Nowy Sącz;KOBW;8;LEHNER;Sylwia Beata;Kobieta;BEZP;49.491720 20.048154
121701;1;Zakopane;gm;49.275758,19.9718125;14;Nowy Sącz;KOBW;12;SPRAWKA-BAZYDŁO;Maria Anna;Kobieta;PORP;49.275267 19.980611
120507;2;Moszczenica;gw;49.7326605,21.070453;14;Nowy Sącz;KOBW;13;WĄSOWSKA-SCHIRMER;Halina Maria;Kobieta;PORP;49.730662 21.070705
120710;2;Niedźwiedź;gw;49.5975835,20.108377;14;Nowy Sącz;KOBW;15;CICHAŃSKA;Barbara Grażyna;Kobieta;BEZP;49.599351 20.107258
121701;1;Zakopane;gm;49.275758,19.9718125;14;Nowy Sącz;KOBW;18;BALCERZYK;Danuta Anna;Kobieta;PORP;49.284216 19.971316
126301;1;Tarnów;mm;50.0259955,20.977995;15;Tarnów;KOBW;1;AUGUSTYN;Urszula Danuta;Kobieta;PORP;50.030891 20.989575
120402;3;Dąbrowa Tarnowska;gmw;50.1788475,21.021145;15;Tarnów;KOBW;5;KRUPA;Barbara Maria;Kobieta;BEZP;50.181035 21.023679
121606;3;Ryglice;gmw;49.8951935,21.181294;15;Tarnów;KOBW;7;KRAMARCZYK;Jolanta Agata;Kobieta;BEZP;49.896588 21.181827
121905;3;Wieliczka;gmw;49.9758055,20.059843;15;Tarnów;KOBW;9;POLAŃSKA;Anna Beata;Kobieta;PORP;49.973822 20.047274
120107;2;Rzezawa;gw;50.0179215,20.545668;15;Tarnów;KOBW;14;ŁACNA;Magdalena Joanna;Kobieta;BEZP;50.015190 20.544239
126101;1;Kraków (a);mm;50.046894,20.0048255;15;Tarnów;KOBW;15;BŁESZYŃSKA;Oliwia Julia;Kobieta;BEZP;50.059607 19.983404
126301;1;Tarnów;mm;50.0259955,20.977995;15;Tarnów;KOBW;17;GONDEK-PODOSEK;Dominika Kinga;Kobieta;Nowoczesna;50.020651 20.968487
146201;1;Płock;mm;52.5354155,19.7150025;16;Płock;KOBW;2;GAPIŃSKA;Elżbieta Teresa;Kobieta;PORP;52.532235 19.727354
143801;1;Żyrardów;gm;52.0555485,20.4405745;16;Płock;KOBW;3;RUSINOWSKA;Beata Małgorzata;Kobieta;PORP;52.057587 20.439672
140401;1;Gostynin;gm;52.42424,19.462604;16;Płock;KOBW;5;KORAJCZYK-SZYPERSKA;Agnieszka;Kobieta;BEZP;52.423150 19.462291
140202;2;Ciechanów;gw;52.8680045,20.546876;16;Płock;KOBW;9;RZEPLIŃSKA;Małgorzata Zofia;Kobieta;BEZP;52.868595 20.543987
143802;3;Mszczonów;gmw;51.93317,20.545041;16;Płock;KOBW;11;LEGIĘĆ-DOROBA;Kinga;Kobieta;BEZP;51.934803 20.544288
146201;1;Płock;mm;52.5354155,19.7150025;16;Płock;KOBW;13;KWARCIŃSKA-KULIS;Katarzyna Joanna;Kobieta;Nowoczesna;52.537668 19.723801
142802;2;Brochów;gw;52.3331145,20.3204;16;Płock;KOBW;14;PAWLAK;Urszula Henryka;Kobieta;PORP;52.330409 20.320936
142002;1;Raciąż;gm;52.7827345,20.1204695;16;Płock;KOBW;16;ADAMIAK;Paulina Ada;Kobieta;BEZP;52.784119 20.119071
146503;1;Mst Warszawa (a);mm;52.233002,21.0614195;17;Radom;KOBW;1;KLUZIK-ROSTKOWSKA;Joanna Grażyna;Kobieta;PORP;52.211770 21.100915
142513;2;Zakrzew;gw;51.4477115,21.0214095;17;Radom;KOBW;3;BIAŁKOWSKA;Anna Maria;Kobieta;PORP;51.443726 21.022015
140603;2;Chynów;gw;51.886998,21.0802225;17;Radom;KOBW;4;WOŹNIAK;Małgorzata Anna;Kobieta;PORP;51.887659 21.078396
143005;3;Szydłowiec;gmw;51.24429,20.8304785;17;Radom;KOBW;7;NOWACKA;Magdalena Beata;Kobieta;BEZP;51.249365 20.832191
146301;1;Radom (a);mm;51.417238,21.156178;17;Radom;KOBW;9;ŁUKASIEWICZ;Iwona Małgorzata;Kobieta;Zieloni;51.404394 21.167969
146301;1;Radom (a);mm;51.417238,21.156178;17;Radom;KOBW;13;KWIATKOWSKA;Barbara;Kobieta;BEZP;51.417272 21.148808
143605;3;Zwoleń;gmw;51.344773,21.5760595;17;Radom;KOBW;14;DENKIEWICZ;Agnieszka Violeta;Kobieta;BEZP;51.343927 21.573153
140903;3;Lipsko;gmw;51.149191,21.6211825;17;Radom;KOBW;15;SZYMCZYK;Mariola Izabela;Kobieta;PORP;51.150042 21.619822
143602;2;Policzna;gw;51.439206,21.6688655;17;Radom;KOBW;17;SZCZEPANIAK;Elżbieta Teresa;Kobieta;BEZP;51.439312 21.667312
142102;1;Pruszków;gm;52.172013,20.799013;18;Siedlce;KOBW;1;GASIUK-PIHOWICZ;Kamila;Kobieta;PORP;52.170841 20.801004
141201;1;Mińsk Mazowiecki;gm;52.178982,21.556652;18;Siedlce;KOBW;7;CICHOŃ;Alicja Emilia;Kobieta;PORP;52.184337 21.552927
146401;1;Siedlce;mm;52.1617485,22.27579;18;Siedlce;KOBW;13;SAWICKA;Bożena;Kobieta;PORP;52.149991 22.277303
146101;1;Ostrołęka;mm;53.07785,21.5890585;18;Siedlce;KOBW;15;PRUSACZYK;Klaudia;Kobieta;BEZP;53.082724 21.585608
142404;3;Pułtusk;gmw;52.7267505,21.0841065;18;Siedlce;KOBW;18;WNOROWSKA;Agnieszka Joanna;Kobieta;PORP;52.728339 21.089231
142901;1;Sokołów Podlaski;gm;52.414232,22.2340155;18;Siedlce;KOBW;20;JASTRZĘBSKA;Dorota;Kobieta;Nowoczesna;52.414570 22.229667
146101;1;Ostrołęka;mm;53.07785,21.5890585;18;Siedlce;KOBW;21;FALKOWSKA;Katarzyna;Kobieta;BEZP;53.079715 21.597456
143301;1;Węgrów;gm;52.4008175,22.02964;18;Siedlce;KOBW;22;KOZIOŁ;Emilia;Kobieta;PORP;52.400005 22.028240
143404;1;Zielonka;gm;52.291359,21.290852;18;Siedlce;KOBW;23;KAWKA;Marta;Kobieta;BEZP;52.288521 21.291637
141002;3;Łosice;gmw;52.217725,22.738954;18;Siedlce;KOBW;24;DANILUK;Sybilla Stanisława;Kobieta;BEZP;52.221517 22.739312
146512;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;KOBW;1;KIDAWA-BŁOŃSKA;Małgorzata Maria;Kobieta;PORP;52.216955 21.103289
106101;1;Łódź (a);mm;51.77348,19.4804095;19;Warszawa;KOBW;2;LUBNAUER;Katarzyna Anna;Kobieta;Nowoczesna;51.743161 19.481291
