teryt;xteryt;gmina;typ;coord;onum;oname;komitet;nrk;nz;im;plec;partia;xcoord
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;2;KRAWCZYK;Michał Mateusz;Mężczyzna;PORP;51.216167 22.547027
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;3;WCISŁO;Marta Anna;Kobieta;PORP;51.197531 22.570766
061409;2;Puławy;gw;51.4592885,21.8969085;6;Lublin;KOBW;4;NAKONIECZNY;Paweł Krzysztof;Mężczyzna;PORP;51.458744 21.898161
066301;1;Lublin;mm;51.218389,22.563923;6;Lublin;KOBW;5;LISOWSKA;Bożena Grażyna;Kobieta;PORP;51.209730 22.561532
066101;1;Biała Podlaska;mm;52.0290345,23.1383055;7;Chełm;KOBW;1;HAIDAR;Riad;Mężczyzna;BEZP;52.023841 23.144908
060101;1;Międzyrzec Podlaski;gm;51.9810115,22.7768895;7;Chełm;KOBW;2;ŻMIJAN;Stanisław;Mężczyzna;PORP;51.978220 22.770531
060110;2;Międzyrzec Podlaski;gw;52.0181845,22.7731195;7;Chełm;KOBW;3;WRÓBLEWSKA;Kornelia Konstancja;Kobieta;BEZP;52.016171 22.774546
066201;1;Chełm;mm;51.1355835,23.489705;7;Chełm;KOBW;4;GRABCZUK;Krzysztof;Mężczyzna;PORP;51.128987 23.487476
060208;2;Księżpol;gw;50.4173955,22.776044;7;Chełm;KOBW;5;GROMADZKA;Małgorzata;Kobieta;PORP;50.416750 22.776261
080503;3;Ośno Lubuskie;gmw;52.4501815,14.895518;8;Zielona Góra;KOBW;1;ANIŚKO;Tomasz Witold;Mężczyzna;Zieloni;52.449196 14.895777
086201;1;Zielona Góra (a);mm;51.9277125,15.5215805;8;Zielona Góra;KOBW;2;SŁUGOCKI;Waldemar Jan;Mężczyzna;PORP;51.924180 15.530009
080104;2;Kłodawa;gw;52.832065,15.256759;8;Zielona Góra;KOBW;3;SIBIŃSKA;Krystyna Mieczysława;Kobieta;PORP;52.834864 15.251091
080802;2;Łagów;gw;52.28664,15.2485395;8;Zielona Góra;KOBW;4;OSOS;Katarzyna;Kobieta;PORP;52.288707 15.246043
086101;1;Gorzów Wielkopolski;mm;52.730556,15.217156;8;Zielona Góra;KOBW;5;WIERCHOWICZ;Jerzy;Mężczyzna;PORP;52.734086 15.213333
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;KOBW;1;ZIMOCH;Tomasz Franciszek;Mężczyzna;BEZP;51.791066 19.479267
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;KOBW;2;PIĄTKOWSKI;Krzysztof Mariusz;Mężczyzna;PORP;51.781123 19.483099
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;KOBW;3;ŚLEDZIŃSKA-KATARASIŃSKA;Iwona Elżbieta;Kobieta;PORP;51.804305 19.483491
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;KOBW;4;NIEMCZYK;Małgorzata Barbara;Kobieta;PORP;51.775619 19.486407
106101;1;Łódź (a);mm;51.77348,19.4804095;9;Łódź;KOBW;5;GOŁASZEWSKI;Marcin Łukasz;Mężczyzna;Nowoczesna;51.758830 19.484494
106101;1;Łódź (a);mm;51.77348,19.4804095;10;Piotrków Trybunalski;KOBW;1;GRABARCZYK;Cezary Stanisław;Mężczyzna;PORP;51.792718 19.497117
101201;1;Radomsko;gm;51.071194,19.442784;10;Piotrków Trybunalski;KOBW;2;SPÓLNICKA;Magdalena Sylwia;Kobieta;PORP;51.065418 19.439141
106301;1;Skierniewice;mm;51.958073,20.169118;10;Piotrków Trybunalski;KOBW;3;RUTKOWSKA;Dorota;Kobieta;PORP;51.958494 20.165915
101601;1;Tomaszów Mazowiecki;gm;51.520598,20.0259495;10;Piotrków Trybunalski;KOBW;4;KLATKA;Barbara Ewa;Kobieta;PORP;51.514122 20.028295
106201;1;Piotrków Trybunalski;mm;51.4129525,19.716625;10;Piotrków Trybunalski;KOBW;5;SOKALSKI;Jacek Marian;Mężczyzna;BEZP;51.418656 19.719202
101401;1;Sieradz;gm;51.6017525,18.738381;11;Sieradz;KOBW;1;TOMCZYK;Cezary Józef;Mężczyzna;PORP;51.601304 18.736661
106101;1;Łódź (a);mm;51.77348,19.4804095;11;Sieradz;KOBW;2;JOŃSKI;Dariusz;Mężczyzna;członek partii politycznej: Inicjatywa Polska;51.791908 19.483260
102004;3;Aleksandrów Łódzki;gmw;51.827673,19.247915;11;Sieradz;KOBW;3;HANAJCZYK;Agnieszka Małgorzata;Kobieta;PORP;51.833158 19.248324
100802;1;Pabianice;gm;51.665741,19.354834;11;Sieradz;KOBW;4;RĄKOWSKI;Krzysztof Gabor;Mężczyzna;PORP;51.662861 19.351908
100302;3;Łask;gmw;51.617829,19.1406915;11;Sieradz;KOBW;5;OWCZAREK;Andrzej;Mężczyzna;PORP;51.613301 19.143151
121304;3;Kęty;gmw;49.910487,19.2366085;12;Kraków;KOBW;1;NIEDZIELA;Dorota;Kobieta;PORP;49.914549 19.233707
121303;3;Chełmek;gmw;50.090314,19.2518835;12;Kraków;KOBW;2;SOWA;Marek Jan;Mężczyzna;PORP;50.089164 19.252611
120303;3;Chrzanów;gmw;50.1393335,19.384946;12;Kraków;KOBW;3;POTOCKI;Adam Kajetan;Mężczyzna;PORP;50.143025 19.387999
120903;3;Myślenice;gmw;49.8561495,19.945392;12;Kraków;KOBW;4;STYCZEŃ;Adam Tomasz;Mężczyzna;BEZP;49.858933 19.946866
121809;3;Wadowice;gmw;49.860173,19.530056;12;Kraków;KOBW;5;KLINOWSKI;Mateusz Michał;Mężczyzna;BEZP;49.867431 19.536124
146516;1;Mst Warszawa (a);mm;52.233002,21.0614195;13;Kraków;KOBW;1;KOWAL;Paweł Robert;Mężczyzna;BEZP;52.263699 21.103649
126101;1;Kraków (a);mm;50.046894,20.0048255;13;Kraków;KOBW;2;LIPIEC;Grzegorz Cezary;Mężczyzna;PORP;50.058145 19.992798
126101;1;Kraków (a);mm;50.046894,20.0048255;13;Kraków;KOBW;3;MISZALSKI;Aleksander Jan;Mężczyzna;PORP;50.039047 20.019713
121207;3;Wolbrom;gmw;50.3899255,19.7446295;13;Kraków;KOBW;4;GĄDEK;Lidia Stanisława;Kobieta;PORP;50.386669 19.745907
120606;3;Krzeszowice;gmw;50.131875,19.618778;13;Kraków;KOBW;5;MAREK;Dorota;Kobieta;PORP;50.133229 19.618986
121705;2;Poronin;gw;49.295404,20.0045625;14;Nowy Sącz;KOBW;1;MARCZUŁAJTIS-WALCZAK;Jagna Kinga;Kobieta;PORP;49.295846 20.008384
126201;1;Nowy Sącz;mm;49.610243,20.70664;14;Nowy Sącz;KOBW;2;CZERWIŃSKI;Andrzej Stanisław;Mężczyzna;PORP;49.609487 20.696832
121705;2;Poronin;gw;49.295404,20.0045625;14;Nowy Sącz;KOBW;3;FOGLER;Marta Halina;Kobieta;PORP;49.296156 20.007151
120501;1;Gorlice;gm;49.666949,21.165987;14;Nowy Sącz;KOBW;4;KOCHAN;Witold Zygmunt;Mężczyzna;PORP;49.671646 21.161364
126201;1;Nowy Sącz;mm;49.610243,20.70664;14;Nowy Sącz;KOBW;5;RUCHAŁA;Elżbieta Joanna;Kobieta;Nowoczesna;49.618220 20.712171
126301;1;Tarnów;mm;50.0259955,20.977995;15;Tarnów;KOBW;1;AUGUSTYN;Urszula Danuta;Kobieta;PORP;50.030891 20.989575
126301;1;Tarnów;mm;50.0259955,20.977995;15;Tarnów;KOBW;2;WARDZAŁA;Robert Marian;Mężczyzna;PORP;50.032320 20.978273
120101;1;Bochnia;gm;49.974788,20.429205;15;Tarnów;KOBW;3;PAJĄK;Jacek Paweł;Mężczyzna;PORP;49.974867 20.423673
121905;3;Wieliczka;gmw;49.9758055,20.059843;15;Tarnów;KOBW;4;PANKIEWICZ;Lech Jerzy;Mężczyzna;BEZP;49.982385 20.064662
120402;3;Dąbrowa Tarnowska;gmw;50.1788475,21.021145;15;Tarnów;KOBW;5;KRUPA;Barbara Maria;Kobieta;BEZP;50.181035 21.023679
146516;1;Mst Warszawa (a);mm;52.233002,21.0614195;16;Płock;KOBW;1;KIERWIŃSKI;Marcin Piotr;Mężczyzna;PORP;52.271074 21.034208
146201;1;Płock;mm;52.5354155,19.7150025;16;Płock;KOBW;2;GAPIŃSKA;Elżbieta Teresa;Kobieta;PORP;52.532235 19.727354
143801;1;Żyrardów;gm;52.0555485,20.4405745;16;Płock;KOBW;3;RUSINOWSKA;Beata Małgorzata;Kobieta;PORP;52.057587 20.439672
140201;1;Ciechanów;gm;52.871081,20.614891;16;Płock;KOBW;4;KRZEMIŃSKI;Adam;Mężczyzna;PORP;52.869037 20.615807
140401;1;Gostynin;gm;52.42424,19.462604;16;Płock;KOBW;5;KORAJCZYK-SZYPERSKA;Agnieszka;Kobieta;BEZP;52.423150 19.462291
146503;1;Mst Warszawa (a);mm;52.233002,21.0614195;17;Radom;KOBW;1;KLUZIK-ROSTKOWSKA;Joanna Grażyna;Kobieta;PORP;52.211770 21.100915
146301;1;Radom (a);mm;51.417238,21.156178;17;Radom;KOBW;2;RUSZCZYK;Leszek Jan;Mężczyzna;PORP;51.420869 21.167623
142513;2;Zakrzew;gw;51.4477115,21.0214095;17;Radom;KOBW;3;BIAŁKOWSKA;Anna Maria;Kobieta;PORP;51.443726 21.022015
140603;2;Chynów;gw;51.886998,21.0802225;17;Radom;KOBW;4;WOŹNIAK;Małgorzata Anna;Kobieta;PORP;51.887659 21.078396
146301;1;Radom (a);mm;51.417238,21.156178;17;Radom;KOBW;5;FRYSZTAK;Konrad Mirosław;Mężczyzna;PORP;51.430511 21.161747
142102;1;Pruszków;gm;52.172013,20.799013;18;Siedlce;KOBW;1;GASIUK-PIHOWICZ;Kamila;Kobieta;PORP;52.170841 20.801004
141211;2;Mińsk Mazowiecki;gw;52.175906,21.582208;18;Siedlce;KOBW;2;MROCZEK;Czesław;Mężczyzna;PORP;52.180157 21.582383
146401;1;Siedlce;mm;52.1617485,22.27579;18;Siedlce;KOBW;3;CHABERSKI;Krzysztof Andrzej;Mężczyzna;PORP;52.149882 22.273632
146101;1;Ostrołęka;mm;53.07785,21.5890585;18;Siedlce;KOBW;4;POPIELARZ;Mariusz Piotr;Mężczyzna;PORP;53.077846 21.581764
143301;1;Węgrów;gm;52.4008175,22.02964;18;Siedlce;KOBW;5;GRENDA;Jarosław;Mężczyzna;PORP;52.399458 22.027771
146512;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;KOBW;1;KIDAWA-BŁOŃSKA;Małgorzata Maria;Kobieta;PORP;52.216955 21.103289
106101;1;Łódź (a);mm;51.77348,19.4804095;19;Warszawa;KOBW;2;LUBNAUER;Katarzyna Anna;Kobieta;Nowoczesna;51.743161 19.481291
146513;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;KOBW;3;ROSATI;Dariusz Kajetan;Mężczyzna;BEZP;52.199133 21.081633
146504;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;KOBW;4;FABISIAK;Joanna;Kobieta;PORP;52.230589 21.063045
146506;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;KOBW;5;SZOSTAKOWSKI;Jarosław Sergiusz;Mężczyzna;PORP;52.213085 21.107984
140801;1;Legionowo;gm;52.404898,20.9393145;20;Warszawa;KOBW;1;GRABIEC;Jan Stanisław;Mężczyzna;PORP;52.405590 20.945360
146505;1;Mst Warszawa (a);mm;52.233002,21.0614195;20;Warszawa;KOBW;2;ZALEWSKI;Paweł Ksawery;Mężczyzna;PORP;52.227503 21.034106
143201;3;Błonie;gmw;52.2057215,20.5766555;20;Warszawa;KOBW;3;GAJEWSKA;Kinga Magdalena;Kobieta;PORP;52.206200 20.574562
141803;2;Lesznowola;gw;52.071348,20.922585;20;Warszawa;KOBW;4;LASEK;Maciej Grzegorz;Mężczyzna;BEZP;52.074828 20.924233
142106;2;Raszyn;gw;52.129531,20.913398;20;Warszawa;KOBW;5;WIŚNIEWSKI;Jacek Grzegorz;Mężczyzna;BEZP;52.133402 20.909582
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KOBW;1;ZEMBACZYŃSKI;Witold Maciej;Mężczyzna;Nowoczesna;50.672549 17.900798
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KOBW;2;KOSTUŚ;Tomasz Tadeusz;Mężczyzna;PORP;50.690286 17.917268
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KOBW;3;BIEŃ;Elżbieta Maria;Kobieta;PORP;50.684077 17.904179
160602;3;Namysłów;gmw;51.08396,17.698537;21;Opole;KOBW;4;WILCZYŃSKI;Ryszard Jan;Mężczyzna;PORP;51.082821 17.693362
160101;1;Brzeg;gm;50.858962,17.462856;21;Opole;KOBW;5;JUREK;Monika Małgorzata;Kobieta;PORP;50.857705 17.467419
180707;2;Miejsce Piastowe;gw;49.631596,21.7859265;22;Krosno;KOBW;1;FRYDRYCH;Joanna Zofia;Kobieta;PORP;49.630352 21.785931
186201;1;Przemyśl (c);mm;49.7834985,22.784265;22;Krosno;KOBW;2;RZĄSA;Marek Zdzisław;Mężczyzna;PORP;49.776035 22.775372
181701;1;Sanok;gm;49.5565395,22.2155815;22;Krosno;KOBW;3;BLECHARCZYK;Wojciech Aleksander;Mężczyzna;BEZP;49.559429 22.218330
180401;1;Jarosław;gm;50.040045,22.670544;22;Krosno;KOBW;4;SZKOŁA;Józef;Mężczyzna;PORP;50.042922 22.664386
181407;3;Sieniawa;gmw;50.1863805,22.6651215;22;Krosno;KOBW;5;WOŚ;Adam;Mężczyzna;BEZP;50.184300 22.666553
146510;1;Mst Warszawa (a);mm;52.233002,21.0614195;23;Rzeszów;KOBW;1;PONCYLJUSZ;Paweł Janusz;Mężczyzna;BEZP;52.239785 21.093980
186301;1;Rzeszów (a);mm;50.0058865,21.976327;23;Rzeszów;KOBW;2;GAWLIK;Zdzisław;Mężczyzna;PORP;50.014763 21.985247
181101;1;Mielec (a);gm;50.2804005,21.4836645;23;Rzeszów;KOBW;3;SKOWROŃSKA;Krystyna;Kobieta;PORP;50.278922 21.481661
181801;1;Stalowa Wola;gm;50.5664925,22.017342;23;Rzeszów;KOBW;4;BUTRYN;Renata Celina;Kobieta;PORP;50.572726 22.015500
181606;3;Głogów Małopolski;gmw;50.1578265,21.960326;23;Rzeszów;KOBW;5;KUBAS-HUL;Teresa Krystyna;Kobieta;PORP;50.153766 21.958666
206101;1;Białystok;mm;53.1275085,23.156492;24;Białystok;KOBW;1;TYSZKIEWICZ;Robert;Mężczyzna;PORP;53.127651 23.142846
206101;1;Białystok;mm;53.1275085,23.156492;24;Białystok;KOBW;2;TRUSKOLASKI;Krzysztof;Mężczyzna;PORP;53.126713 23.178035
206301;1;Suwałki;mm;54.102717,22.9292145;24;Białystok;KOBW;3;KAMIŃSKA;Bożena;Kobieta;PORP;54.100319 22.932736
206201;1;Łomża;mm;53.182572,22.058877;24;Białystok;KOBW;4;BORYSEWICZ;Maciej Andrzej;Mężczyzna;PORP;53.187041 22.064165
206101;1;Białystok;mm;53.1275085,23.156492;24;Białystok;KOBW;5;CZYKWIN;Eugeniusz;Mężczyzna;BEZP;53.136235 23.141014
221312;2;Starogard Gdański;gw;53.993149,18.5345445;25;Gdańsk;KOBW;1;NEUMANN;Sławomir Arkadiusz;Mężczyzna;PORP;53.993351 18.536348
226101;1;Gdańsk (ab);mm;54.361096,18.6899295;25;Gdańsk;KOBW;2;WAŁĘSA;Jarosław Leszek;Mężczyzna;PORP;54.377758 18.689056
226101;1;Gdańsk (ab);mm;54.361096,18.6899295;25;Gdańsk;KOBW;3;POMASKA;Agnieszka Dominika;Kobieta;PORP;54.356221 18.677500
226101;1;Gdańsk (ab);mm;54.361096,18.6899295;25;Gdańsk;KOBW;4;ADAMOWICZ;Piotr;Mężczyzna;BEZP;54.346238 18.674768
226101;1;Gdańsk (ab);mm;54.361096,18.6899295;25;Gdańsk;KOBW;5;CHMIEL;Małgorzata;Kobieta;PORP;54.356841 18.680789
146505;1;Mst Warszawa (a);mm;52.233002,21.0614195;26;Słupsk;KOBW;1;NOWACKA;Barbara Anna;Kobieta;członek partii politycznej: Inicjatywa Polska;52.254163 21.060000
221106;2;Krokowa;gw;54.762822,18.104375;26;Słupsk;KOBW;2;PLOCKE;Kazimierz Florian;Mężczyzna;PORP;54.761398 18.105768
226301;1;Słupsk;mm;54.4605945,17.0281465;26;Słupsk;KOBW;3;KONWIŃSKI;Zbigniew Marek;Mężczyzna;PORP;54.456452 17.021860
226101;1;Gdańsk (ab);mm;54.361096,18.6899295;26;Słupsk;KOBW;4;KRZYWONOS-STRYCHARSKA;Henryka Krystyna;Kobieta;BEZP;54.367830 18.677765
220201;1;Chojnice;gm;53.69997,17.56019;26;Słupsk;KOBW;5;BONNA;Leszek Jacek;Mężczyzna;PORP;53.697564 17.566182
246101;1;Bielsko-Biała;mm;49.812118,19.038784;27;Bielsko-Biała;KOBW;1;NYKIEL;Mirosława;Kobieta;PORP;49.800714 19.036964
241701;1;Żywiec;gm;49.7064975,19.2099055;27;Bielsko-Biała;KOBW;2;PĘPEK;Małgorzata Anna;Kobieta;PORP;49.705164 19.217272
246101;1;Bielsko-Biała;mm;49.812118,19.038784;27;Bielsko-Biała;KOBW;3;SUCHOŃ;Mirosław Tadeusz;Mężczyzna;Nowoczesna;49.798590 19.034991
240303;1;Wisła;gm;49.635807,18.9108315;27;Bielsko-Biała;KOBW;4;MOLIN;Andrzej Jan;Mężczyzna;BEZP;49.632657 18.911020
241005;3;Pszczyna;gmw;49.9921735,18.901793;27;Bielsko-Biała;KOBW;5;GŁOMBEK;Edyta Teresa;Kobieta;BEZP;49.998778 18.905019
246401;1;Częstochowa;mm;50.8096365,19.122219;28;Częstochowa;KOBW;1;LESZCZYNA;Izabela Dorota;Kobieta;PORP;50.807923 19.109578
240407;2;Konopiska;gw;50.717489,18.993589;28;Częstochowa;KOBW;2;SZEWIŃSKI;Andrzej;Mężczyzna;PORP;50.721664 18.991747
246401;1;Częstochowa;mm;50.8096365,19.122219;28;Częstochowa;KOBW;3;SALWIERAK;Marta Maria;Kobieta;PORP;50.828136 19.129299
246401;1;Częstochowa;mm;50.8096365,19.122219;28;Częstochowa;KOBW;4;ROZPONDEK;Halina Leokadia;Kobieta;PORP;50.819485 19.123142
240701;1;Lubliniec;gm;50.643244,18.708657;28;Częstochowa;KOBW;5;PODBIOŁ;Gabriel Jan;Mężczyzna;BEZP;50.639237 18.709746
246601;1;Gliwice;mm;50.30115,18.6496155;29;Katowice;KOBW;1;GOLBIK;Marta Joanna;Kobieta;PORP;50.297391 18.632744
240501;1;Knurów;gm;50.2072255,18.662957;29;Katowice;KOBW;2;SZUMILAS;Krystyna Maria;Kobieta;PORP;50.211720 18.658627
241304;1;Tarnowskie Góry;gm;50.4655775,18.842068;29;Katowice;KOBW;3;GŁOGOWSKI;Tomasz Marian;Mężczyzna;PORP;50.475531 18.841583
246601;1;Gliwice;mm;50.30115,18.6496155;29;Katowice;KOBW;4;KOBYLIŃSKI;Paweł Bronisław;Mężczyzna;PORP;50.308140 18.660642
246601;1;Gliwice;mm;50.30115,18.6496155;29;Katowice;KOBW;5;PSZONAK;Marek Jan;Mężczyzna;BEZP;50.289918 18.662319
247301;1;Rybnik;mm;50.1105395,18.549262;30;Bielsko-Biała;KOBW;1;KRZĄKAŁA;Marek Grzegorz;Mężczyzna;PORP;50.115457 18.547342
246701;1;Jastrzębie-Zdrój;mm;49.960629,18.600491;30;Bielsko-Biała;KOBW;2;GADOWSKI;Krzysztof Jan;Mężczyzna;PORP;49.956143 18.601439
241103;3;Krzanowice;gmw;50.0285855,18.128853;30;Bielsko-Biała;KOBW;3;LENARTOWICZ;Gabriela Teresa;Kobieta;PORP;50.029041 18.129375
247901;1;Żory;mm;50.038777,18.688386;30;Bielsko-Biała;KOBW;4;GASZKA;Anna Małgorzata;Kobieta;BEZP;50.036653 18.697263
240802;1;Mikołów;gm;50.196078,18.8619095;30;Bielsko-Biała;KOBW;5;GABRYŚ;Bartłomiej Józef;Mężczyzna;Nowoczesna;50.200861 18.860762
246601;1;Gliwice;mm;50.30115,18.6496155;31;Katowice;KOBW;1;BUDKA;Borys Piotr;Mężczyzna;PORP;50.292401 18.654758
246901;1;Katowice (a);mm;50.214288,19.008149;31;Katowice;KOBW;2;KOŁODZIEJ;Ewa Edyta;Kobieta;PORP;50.213123 19.012539
246901;1;Katowice (a);mm;50.214288,19.008149;31;Katowice;KOBW;3;WÓJCIK;Marek Krzysztof;Mężczyzna;PORP;50.209115 19.017106
246901;1;Katowice (a);mm;50.214288,19.008149;31;Katowice;KOBW;4;ROSA;Monika Anna;Kobieta;Nowoczesna;50.228383 19.020813
247001;1;Mysłowice;mm;50.209618,19.1546025;31;Katowice;KOBW;5;KRÓL;Wojciech Piotr;Mężczyzna;PORP;50.211495 19.155218
246801;1;Jaworzno;mm;50.189359,19.3014005;32;Katowice;KOBW;1;SAŁUGA;Wojciech Paweł;Mężczyzna;PORP;50.192447 19.293326
240101;1;Będzin;gm;50.335806,19.123996;32;Katowice;KOBW;2;DOLNIAK;Barbara;Kobieta;Nowoczesna;50.330976 19.121870
247501;1;Sosnowiec;mm;50.271233,19.194618;32;Katowice;KOBW;3;BOCHENEK;Mateusz Andrzej;Mężczyzna;PORP;50.264341 19.188026
241602;1;Zawiercie;gm;50.5057285,19.4702655;32;Katowice;KOBW;4;NEMŚ;Anna Ewa;Kobieta;PORP;50.508221 19.472267
246501;1;Dąbrowa Górnicza;mm;50.369804,19.3216805;32;Katowice;KOBW;5;WĘGRZYNOWICZ;Marek Romuald;Mężczyzna;PORP;50.368504 19.317158
146505;1;Mst Warszawa (a);mm;52.233002,21.0614195;33;Kielce;KOBW;1;SIENKIEWICZ;Bartłomiej Henryk;Mężczyzna;BEZP;52.216295 21.038776
266101;1;Kielce (a);mm;50.85419,20.615443;33;Kielce;KOBW;2;CYRAŃSKI;Adam Zbigniew;Mężczyzna;BEZP;50.864078 20.597950
261001;1;Skarżysko-Kamienna;gm;51.1229895,20.8753035;33;Kielce;KOBW;3;OKŁA-DREWNOWICZ;Marzena;Kobieta;PORP;51.122576 20.882015
266101;1;Kielce (a);mm;50.85419,20.615443;33;Kielce;KOBW;4;GIERADA;Artur Daniel;Mężczyzna;PORP;50.840275 20.626732
266101;1;Kielce (a);mm;50.85419,20.615443;33;Kielce;KOBW;5;WOJDA;Agata Ewa;Kobieta;PORP;50.845912 20.628857
280901;1;Lidzbark Warmiński;gm;54.130781,20.5674325;34;Elbląg;KOBW;1;PROTAS;Jacek;Mężczyzna;PORP;54.128510 20.570542
280701;1;Iława;gm;53.5960005,19.559474;34;Elbląg;KOBW;2;HORDEJUK;Bernadeta Justyna;Kobieta;PORP;53.594312 19.557631
286101;1;Elbląg (b);mm;54.1988105,19.434411;34;Elbląg;KOBW;3;GELERT;Elżbieta Kazimiera;Kobieta;PORP;54.192574 19.426376
280901;1;Lidzbark Warmiński;gm;54.130781,20.5674325;34;Elbląg;KOBW;4;CIEŚLIŃSKI;Piotr;Mężczyzna;PORP;54.134793 20.564161
281202;2;Biskupiec;gw;53.4772145,19.3433595;34;Elbląg;KOBW;5;DEMBEK;Ewa Barbara;Kobieta;PORP;53.473441 19.342453
281404;2;Dywity;gw;53.8756485,20.4766725;35;Olsztyn;KOBW;1;CICHOŃ;Janusz Władysław;Mężczyzna;PORP;53.880863 20.475569
